entity,season_type,playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
skaters,regular,8481491,2025,Noah Philp,CAR,C,5on4,17,15.0,3.0,1.29,1.0,0.98,1.0,0.94,1.0,0.96,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,4.0,1158.0,0.0,0.0,0.0,0.0,0.63,0.02,0.02,0.02,0.02,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34,0.05,33.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
skaters,regular,8477018,2025,Ben Hutton,VGK,D,other,55,358.0,7.0,4.6,0.75,0.54,0.73,0.41,0.73,0.41,38.0,1.65,0.06,0.06,0.68,0.07,0.59,0.55,0.06,0.06,0.06,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.01,0.0,0.0,0.07,0.07,0.07,7.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,1347.0,0.0,0.0,0.0,1.0,6.03,0.33,0.32,0.33,0.32,2.0,6.0,3.0,11.0,0.0,1.0,0.0,8.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,11.0,8.0,8.0,0.1,0.03,0.03,0.4,0.4,0.38,2.18,0.11,0.11,0.11,0.11,2.0,1.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.03,0.0,0.0,0.14,0.14,0.14,5.25,4.39,29.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0
skaters,regular,8477018,2025,Ben Hutton,VGK,D,all,55,48135.0,1038.0,18.82,0.55,0.54,0.51,0.51,0.51,0.52,299.0,63.41,2.6,3.43,18.55,2.21,37.31,26.9,2.5,2.65,2.55,3.0,6.0,71.0,20.0,57.0,148.0,15.0,6.0,10.0,0.0,19.0,0.0,29.0,27.0,65.0,85.0,9.0,19.0,0.0,28.0,19.0,42.0,87.0,3.0,1.0,2.03,0.26,0.31,6.0,0.0,0.0,148.0,91.0,91.37,29.0,0.7,1.78,0.41,2.88,2.92,2.85,1038.0,126.0,65.0,139.0,708.0,174.0,142.0,136.0,586.0,0.0,0.0,154455.0,19.0,21.0,9.0,55.0,398.04,35.73,33.86,35.69,33.86,344.0,194.0,217.0,755.0,39.0,42.0,8.0,396.0,106.0,36.0,11.81,12.97,10.96,15.0,16.0,8.0,752.45,538.0,536.8,5.7,9.91,9.91,31.53,31.53,30.9,372.54,29.79,28.68,29.86,28.75,319.0,192.0,220.0,731.0,37.0,42.0,8.0,399.0,84.0,28.0,11.69,10.57,7.54,17.0,15.0,5.0,735.82,511.0,515.02,5.13,7.36,7.36,27.57,27.7,27.17,136.65,116.69,2489.0,2360.0,0.0,0.0,0.0,0.0,0.0,0.0
skaters,regular,8477018,2025,Ben Hutton,VGK,D,5on5,55,46921.0,998.0,18.82,0.54,0.52,0.5,0.51,0.51,0.52,279.0,61.75,2.54,3.38,17.87,2.14,36.72,26.35,2.44,2.59,2.49,3.0,6.0,70.0,19.0,56.0,145.0,15.0,6.0,10.0,0.0,19.0,0.0,29.0,25.0,64.0,83.0,8.0,17.0,0.0,28.0,18.0,42.0,85.0,3.0,1.0,1.97,0.26,0.31,6.0,0.0,0.0,145.0,89.0,89.37,29.0,0.68,1.78,0.41,2.81,2.85,2.78,998.0,118.0,62.0,137.0,681.0,169.0,136.0,133.0,560.0,0.0,0.0,123968.0,17.0,21.0,9.0,54.0,383.33,34.27,32.56,34.22,32.56,335.0,184.0,213.0,732.0,39.0,39.0,8.0,382.0,103.0,34.0,11.28,12.63,10.36,15.0,16.0,8.0,729.45,519.0,517.8,5.4,9.38,9.38,30.3,30.3,29.77,365.9,29.26,28.17,29.33,28.24,316.0,186.0,219.0,721.0,37.0,42.0,8.0,392.0,82.0,28.0,11.39,10.33,7.54,17.0,15.0,5.0,725.82,502.0,506.02,5.01,7.36,7.36,26.92,27.05,26.54,77.96,71.84,1867.0,1798.0,2.54,0.15,67.0,8.0,49.0,5.0
skaters,regular,8477018,2025,Ben Hutton,VGK,D,4on5,55,65.0,4.0,0.38,0.0,0.08,0.0,0.14,0.0,0.18,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96,0.35,0.33,0.35,0.33,0.0,4.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.11,0.24,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.07,0.0,0.0,0.42,0.42,0.4,0.16,1.91,5.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
skaters,regular,8477018,2025,Ben Hutton,VGK,D,5on4,55,791.0,29.0,5.4,0.94,0.9,0.86,0.87,0.85,0.84,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,5.0,2.0,1.0,21.0,4.0,5.0,3.0,17.0,0.0,0.0,5020.0,2.0,0.0,0.0,0.0,8.68,1.14,0.99,1.14,0.99,7.0,4.0,1.0,12.0,0.0,2.0,0.0,6.0,3.0,2.0,0.2,0.34,0.59,0.0,0.0,0.0,12.0,11.0,11.0,0.19,0.5,0.5,0.83,0.83,0.76,1.5,0.07,0.07,0.07,0.07,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.01,0.0,0.0,0.09,0.09,0.09,9.65,1.13,145.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
skaters,regular,8476422,2025,Mike Reilly,CAR,D,other,42,965.0,17.0,11.83,0.58,0.65,0.51,0.63,0.46,0.65,55.0,2.22,0.06,0.08,0.63,0.07,1.01,1.16,0.06,0.06,0.06,0.0,0.0,1.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,0.0,0.02,0.0,0.0,0.08,0.08,0.08,17.0,2.0,6.0,1.0,8.0,2.0,5.0,4.0,6.0,0.0,0.0,2371.0,2.0,0.0,0.0,1.0,13.88,3.15,3.12,3.15,3.12,11.0,8.0,9.0,28.0,3.0,1.0,0.0,13.0,2.0,4.0,0.47,0.2,2.48,0.0,1.0,2.0,28.0,19.0,19.0,0.2,0.2,0.2,3.15,3.15,3.12,16.58,2.25,2.1,2.25,2.1,11.0,11.0,5.0,27.0,2.0,3.0,0.0,14.0,5.0,3.0,0.69,0.68,0.89,2.0,0.0,0.0,27.0,22.0,22.0,0.34,0.73,0.73,1.86,1.86,1.8,10.04,5.31,88.0,51.0,0.02,0.0,2.0,0.0,1.0,0.0
skaters,regular,8476422,2025,Mike Reilly,CAR,D,all,42,37713.0,889.0,23.27,0.55,0.56,0.57,0.6,0.56,0.59,225.0,67.22,2.27,3.65,20.09,2.35,37.49,29.14,2.21,2.29,2.23,4.0,4.0,63.0,32.0,57.0,152.0,9.0,1.0,8.0,1.0,19.0,0.0,25.0,42.0,62.0,94.0,13.0,26.0,0.0,18.0,7.0,23.0,91.0,4.0,0.0,1.81,0.46,0.0,0.0,1.0,0.0,153.83,95.0,95.95,15.0,0.75,1.78,0.42,2.6,2.63,2.58,889.0,128.0,72.0,169.0,520.0,120.0,109.0,105.0,555.0,0.0,0.0,115679.0,26.0,14.0,6.0,37.0,373.69,36.01,33.94,36.53,34.44,321.0,187.0,205.0,713.0,29.0,59.0,6.0,370.0,91.0,47.0,10.54,11.18,14.29,10.0,12.0,7.0,724.24,508.0,516.87,5.26,11.33,11.62,29.64,30.04,29.41,295.9,29.96,28.46,29.42,27.97,273.0,129.0,127.0,529.0,24.0,41.0,3.0,286.0,86.0,30.0,9.22,10.86,9.87,8.0,12.0,4.0,519.88,402.0,395.32,4.59,9.18,9.18,25.36,25.05,24.45,119.6,92.97,2271.0,1521.0,0.0,0.0,0.0,0.0,0.0,0.0
skaters,regular,8476422,2025,Mike Reilly,CAR,D,5on5,42,34122.0,799.0,23.27,0.58,0.55,0.6,0.59,0.59,0.59,222.0,58.14,1.75,3.16,18.1,2.1,34.13,23.76,1.7,1.77,1.72,4.0,4.0,55.0,28.0,52.0,135.0,8.0,0.0,7.0,0.0,18.0,0.0,22.0,36.0,55.0,83.0,11.0,22.0,0.0,16.0,7.0,22.0,81.0,2.0,0.0,1.53,0.22,0.0,0.0,0.0,0.0,136.83,83.0,83.95,14.0,0.64,1.65,0.29,2.1,2.13,2.08,799.0,122.0,46.0,162.0,469.0,113.0,95.0,94.0,497.0,0.0,0.0,90818.0,22.0,14.0,6.0,34.0,342.01,30.88,28.88,31.41,29.38,292.0,174.0,191.0,657.0,24.0,57.0,5.0,342.0,84.0,40.0,9.58,10.31,11.0,10.0,10.0,4.0,668.24,466.0,474.87,4.75,11.0,11.28,24.35,24.75,24.17,240.76,22.29,21.24,21.76,20.75,225.0,102.0,111.0,438.0,17.0,31.0,2.0,242.0,63.0,22.0,7.43,8.15,6.72,5.0,10.0,2.0,428.88,327.0,320.32,3.34,6.43,6.43,19.2,18.89,18.51,72.35,58.2,1739.0,1184.0,2.09,0.31,50.0,11.0,40.0,8.0
skaters,regular,8476422,2025,Mike Reilly,CAR,D,4on5,42,2318.0,64.0,16.27,0.23,0.14,0.23,0.18,0.24,0.21,109.0,6.16,0.45,0.35,1.12,0.16,1.89,4.03,0.45,0.45,0.45,0.0,0.0,6.0,2.0,0.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,5.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,2.0,0.0,0.22,0.24,0.0,0.0,1.0,0.0,8.0,8.0,8.0,1.0,0.08,0.13,0.13,0.4,0.4,0.4,64.0,1.0,19.0,6.0,38.0,2.0,7.0,7.0,48.0,0.0,0.0,6820.0,0.0,0.0,0.0,0.0,13.28,1.59,1.55,1.59,1.55,13.0,4.0,2.0,19.0,2.0,1.0,1.0,11.0,3.0,3.0,0.43,0.34,0.81,0.0,1.0,1.0,19.0,17.0,17.0,0.2,0.13,0.13,1.66,1.66,1.62,38.56,5.41,5.13,5.41,5.13,37.0,16.0,11.0,64.0,5.0,7.0,1.0,30.0,18.0,5.0,1.1,2.04,2.27,1.0,2.0,2.0,64.0,53.0,53.0,0.92,2.03,2.03,4.3,4.3,4.14,1.88,11.06,30.0,139.0,0.07,0.0,2.0,0.0,2.0,0.0
skaters,regular,8476422,2025,Mike Reilly,CAR,D,5on4,42,308.0,9.0,4.02,1.0,0.84,1.0,0.85,1.0,0.82,27.0,0.69,0.01,0.06,0.24,0.02,0.47,0.2,0.01,0.01,0.01,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.02,0.0,0.0,0.02,0.02,0.02,9.0,3.0,1.0,0.0,5.0,3.0,2.0,0.0,4.0,0.0,0.0,2178.0,0.0,0.0,0.0,2.0,4.51,0.38,0.38,0.38,0.38,5.0,1.0,3.0,9.0,0.0,0.0,0.0,4.0,2.0,0.0,0.05,0.33,0.0,0.0,0.0,0.0,9.0,6.0,6.0,0.11,0.0,0.0,0.49,0.49,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.61,1.05,62.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
skaters,regular,8476958,2025,Jaccob Slavin,CAR,D,other,39,2918.0,37.0,20.5,0.66,0.69,0.43,0.65,0.44,0.67,69.0,3.51,0.79,0.18,0.76,0.11,1.94,1.23,0.78,0.79,0.78,0.0,1.0,1.0,4.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,5.0,1.0,2.0,0.0,1.0,1.0,3.0,1.0,3.0,1.0,0.02,0.27,0.49,0.0,0.0,0.0,5.0,5.0,5.0,2.0,0.06,0.0,0.0,0.84,0.84,0.83,37.0,4.0,12.0,3.0,18.0,7.0,1.0,8.0,21.0,0.0,0.0,3021.0,2.0,0.0,0.0,8.0,27.23,10.86,10.63,10.86,10.63,26.0,12.0,12.0,50.0,12.0,0.0,0.0,10.0,12.0,16.0,0.39,1.53,8.95,1.0,2.0,9.0,50.0,38.0,38.0,0.44,0.0,0.0,11.31,11.31,11.05,35.38,5.6,5.13,5.6,5.13,42.0,6.0,18.0,66.0,9.0,4.0,1.0,26.0,14.0,8.0,1.03,1.74,2.83,1.0,4.0,4.0,66.0,48.0,48.0,0.95,1.03,1.03,5.51,5.51,5.15,12.97,5.96,107.0,58.0,0.13,0.0,2.0,0.0,2.0,0.0
skaters,regular,8476958,2025,Jaccob Slavin,CAR,D,all,39,49866.0,977.0,22.73,0.5,0.61,0.53,0.63,0.53,0.62,97.0,66.91,2.94,3.44,20.45,2.34,36.89,27.94,2.86,2.98,2.89,1.0,6.0,63.0,31.0,33.0,127.0,8.0,1.0,3.0,0.0,18.0,0.0,32.0,40.0,62.0,93.0,2.0,4.0,0.0,6.0,32.0,37.0,87.0,6.0,1.0,1.82,0.63,0.49,0.0,1.0,0.0,129.09,94.0,95.87,26.0,0.73,0.79,0.26,3.42,3.47,3.37,977.0,101.0,173.0,171.0,532.0,160.0,74.0,143.0,600.0,0.0,0.0,92796.0,4.0,4.0,2.0,54.0,443.14,44.98,43.6,45.64,44.26,371.0,233.0,193.0,797.0,41.0,40.0,3.0,444.0,116.0,44.0,13.58,14.31,17.09,10.0,17.0,14.0,817.09,604.0,619.17,5.89,7.36,7.22,43.65,44.28,43.52,398.17,44.59,41.49,44.09,41.02,354.0,182.0,177.0,713.0,46.0,50.0,8.0,367.0,115.0,54.0,11.88,13.88,18.83,15.0,18.0,13.0,697.22,536.0,524.94,6.97,11.55,11.55,40.01,39.6,37.91,105.61,67.06,1930.0,1147.0,0.0,0.0,0.0,0.0,0.0,0.0
skaters,regular,8476958,2025,Jaccob Slavin,CAR,D,5on5,39,40461.0,788.0,22.73,0.56,0.56,0.59,0.61,0.58,0.6,117.0,59.29,1.89,3.07,18.78,2.12,33.64,24.5,1.84,1.93,1.87,1.0,3.0,57.0,27.0,32.0,116.0,4.0,0.0,3.0,0.0,18.0,0.0,29.0,34.0,57.0,84.0,1.0,2.0,0.0,3.0,25.0,29.0,82.0,2.0,0.0,1.68,0.22,0.0,0.0,0.0,0.0,118.09,84.0,85.87,20.0,0.63,0.79,0.26,2.26,2.31,2.27,788.0,87.0,78.0,154.0,469.0,145.0,56.0,112.0,475.0,0.0,0.0,75273.0,2.0,2.0,1.0,33.0,386.13,30.8,29.76,31.46,30.42,321.0,207.0,178.0,706.0,26.0,39.0,3.0,408.0,94.0,26.0,12.2,11.52,7.08,9.0,12.0,5.0,726.09,528.0,543.17,5.08,7.29,7.15,28.73,29.36,28.97,278.93,24.68,23.57,24.18,23.11,248.0,131.0,119.0,498.0,25.0,32.0,4.0,276.0,81.0,22.0,8.72,9.68,6.28,13.0,10.0,2.0,482.22,379.0,367.94,3.86,6.71,7.06,21.48,21.07,20.7,66.82,51.6,1461.0,946.0,2.59,0.23,65.0,8.0,52.0,7.0
skaters,regular,8476958,2025,Jaccob Slavin,CAR,D,4on5,39,6281.0,137.0,22.73,0.12,0.35,0.19,0.24,0.23,0.27,58.0,2.39,0.08,0.08,0.31,0.07,0.74,1.73,0.08,0.08,0.08,0.0,2.0,3.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,2.0,5.0,4.0,3.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,0.02,0.0,0.0,0.1,0.1,0.1,137.0,5.0,83.0,14.0,35.0,5.0,16.0,19.0,97.0,0.0,0.0,3922.0,0.0,0.0,0.0,0.0,23.77,1.94,1.93,1.94,1.93,20.0,11.0,2.0,33.0,2.0,1.0,0.0,23.0,8.0,0.0,0.91,1.02,0.0,0.0,2.0,0.0,33.0,31.0,31.0,0.25,0.07,0.07,2.11,2.11,2.1,80.74,13.97,12.44,13.97,12.44,62.0,43.0,40.0,145.0,12.0,14.0,3.0,62.0,20.0,23.0,2.03,2.46,9.48,1.0,4.0,7.0,145.0,105.0,105.0,2.13,3.8,3.45,12.65,12.65,11.68,2.52,4.61,29.0,90.0,0.48,0.01,4.0,1.0,4.0,1.0
skaters,regular,8476958,2025,Jaccob Slavin,CAR,D,5on4,39,206.0,15.0,7.65,0.99,0.92,0.83,0.89,0.8,0.88,48.0,0.85,0.04,0.06,0.47,0.02,0.26,0.15,0.02,0.04,0.02,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.02,0.0,0.0,0.06,0.06,0.02,15.0,5.0,0.0,0.0,10.0,3.0,1.0,4.0,7.0,0.0,0.0,3937.0,0.0,0.0,0.0,2.0,3.49,1.0,0.9,1.0,0.9,2.0,2.0,1.0,5.0,0.0,0.0,0.0,2.0,1.0,1.0,0.06,0.09,0.86,0.0,0.0,0.0,5.0,4.0,4.0,0.1,0.0,0.0,1.1,1.1,0.99,0.77,0.01,0.01,0.01,0.01,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.02,0.02,0.02,8.59,0.7,120.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
skaters,regular,8482125,2025,Alexander Holtz,VGK,R,other,28,113.0,1.0,3.02,0.0,0.59,0.33,0.65,0.0,0.6,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.39,0.36,0.39,0.36,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.15,0.24,0.0,0.0,0.0,2.0,2.0,2.0,0.05,0.24,0.24,0.2,0.2,0.2,3.16,2.17,35.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
skaters,regular,8482125,2025,Alexander Holtz,VGK,R,all,28,19288.0,419.0,5.57,0.51,0.55,0.46,0.5,0.46,0.51,272.0,39.53,4.47,3.01,9.57,1.31,20.02,14.63,4.18,4.55,4.25,2.0,4.0,30.0,23.0,18.0,71.0,9.0,3.0,5.0,1.0,5.0,0.0,21.0,19.0,27.0,50.0,4.0,10.0,3.0,29.0,1.0,20.0,36.0,11.0,6.0,1.13,1.64,1.7,1.0,1.0,1.0,72.12,53.0,53.41,3.0,0.65,1.25,1.69,3.42,3.45,3.39,419.0,50.0,34.0,60.0,275.0,66.0,66.0,53.0,234.0,3.0,11.0,82649.0,10.0,2.0,1.0,11.0,139.16,12.72,12.04,12.85,12.16,114.0,75.0,82.0,271.0,14.0,16.0,2.0,143.0,29.0,17.0,4.28,3.74,4.7,5.0,5.0,4.0,274.06,189.0,190.2,2.07,3.58,3.58,11.21,11.31,11.02,158.92,12.46,12.18,12.57,12.29,144.0,78.0,95.0,317.0,16.0,17.0,2.0,181.0,29.0,12.0,5.19,3.94,3.33,9.0,5.0,2.0,318.37,222.0,224.2,2.12,3.17,3.17,11.42,11.54,11.42,72.6,58.97,1313.0,1295.0,0.0,0.0,0.0,0.0,0.0,0.0
