entity,season_type,playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
skaters,playoffs,8480336,2025,Sean Walker,CAR,D,4on5,13,1914.0,42.0,10.03,0.51,0.32,0.34,0.33,0.35,0.39,42.0,0.9,0.23,0.05,0.1,0.02,0.23,0.37,0.23,0.23,0.23,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.23,0.0,0.0,0.0,2.0,1.0,1.0,3.0,0.01,0.0,0.0,0.24,0.24,0.24,42.0,1.0,8.0,1.0,32.0,3.0,6.0,3.0,30.0,0.0,0.0,2648.0,0.0,0.0,0.0,0.0,9.75,1.75,1.32,1.75,1.32,6.0,6.0,2.0,14.0,0.0,2.0,0.0,6.0,1.0,5.0,0.21,0.12,1.42,0.0,0.0,0.0,14.0,12.0,12.0,0.14,0.48,0.48,1.41,1.41,1.26,17.1,1.67,1.66,1.67,1.66,16.0,6.0,5.0,27.0,1.0,1.0,0.0,17.0,3.0,2.0,0.41,0.38,0.88,0.0,0.0,1.0,27.0,22.0,22.0,0.38,0.02,0.02,2.03,2.03,2.02,1.17,2.48,19.0,39.0,0.04,0.0,1.0,0.0,1.0,0.0
skaters,playoffs,8480336,2025,Sean Walker,CAR,D,5on4,13,268.0,16.0,7.05,0.0,0.87,0.0,0.91,0.0,0.89,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,0.0,2.0,10.0,0.0,2.0,2.0,12.0,0.0,0.0,4360.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.94,1.03,138.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
skaters,playoffs,8476448,2025,William Karlsson,VGK,C,other,10,637.0,10.0,3.96,0.6,0.7,0.36,0.23,0.23,0.28,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,6.0,1.0,3.0,1.0,1.0,2.0,6.0,4.0,6.0,1296.0,0.0,0.0,0.0,0.0,4.32,3.35,2.69,3.35,2.69,3.0,3.0,7.0,13.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.35,0.0,0.0,3.0,13.0,6.0,6.0,0.07,0.0,0.0,3.41,3.41,2.74,14.68,2.22,2.16,2.22,2.16,13.0,7.0,3.0,23.0,2.0,2.0,0.0,12.0,6.0,2.0,0.54,0.65,1.04,0.0,1.0,1.0,23.0,20.0,20.0,0.29,0.28,0.28,2.23,2.23,2.17,4.55,1.99,12.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0
skaters,playoffs,8476448,2025,William Karlsson,VGK,C,all,10,10264.0,242.0,3.31,0.51,0.57,0.38,0.46,0.39,0.47,47.0,17.97,2.06,1.32,3.85,0.58,9.45,6.74,2.01,2.06,2.01,4.0,0.0,16.0,8.0,3.0,27.0,5.0,1.0,1.0,1.0,1.0,0.0,9.0,12.0,15.0,23.0,2.0,4.0,81.0,3.0,1.0,7.0,14.0,8.0,2.0,0.46,1.05,0.55,0.0,1.0,0.0,27.61,24.0,24.58,1.0,0.28,0.13,0.28,2.06,2.08,2.03,242.0,30.0,48.0,36.0,128.0,19.0,33.0,20.0,170.0,81.0,70.0,25986.0,4.0,2.0,1.0,9.0,70.47,9.49,8.69,9.64,8.83,62.0,33.0,32.0,127.0,8.0,3.0,1.0,63.0,19.0,13.0,1.77,2.5,5.22,1.0,3.0,4.0,129.89,95.0,97.36,0.99,0.57,0.57,9.91,10.07,9.3,109.11,9.03,8.67,8.79,8.45,96.0,54.0,60.0,210.0,4.0,14.0,1.0,116.0,23.0,11.0,3.19,2.44,3.4,1.0,1.0,2.0,205.27,150.0,146.91,1.64,2.34,2.34,8.33,8.2,8.07,26.44,19.71,383.0,457.0,0.0,0.0,0.0,0.0,0.0,0.0
skaters,playoffs,8476448,2025,William Karlsson,VGK,C,5on5,10,8206.0,192.0,3.31,0.5,0.49,0.4,0.46,0.43,0.47,45.0,16.89,2.01,1.23,3.68,0.53,8.6,5.94,1.96,2.01,1.96,3.0,0.0,16.0,6.0,3.0,25.0,4.0,1.0,1.0,1.0,1.0,0.0,9.0,10.0,15.0,21.0,2.0,4.0,70.0,3.0,0.0,6.0,12.0,8.0,2.0,0.41,1.05,0.55,0.0,1.0,0.0,25.61,22.0,22.58,0.0,0.26,0.13,0.28,1.99,2.01,1.97,192.0,25.0,32.0,31.0,104.0,14.0,28.0,12.0,138.0,70.0,57.0,20540.0,4.0,2.0,1.0,8.0,60.58,5.84,5.72,5.99,5.86,53.0,27.0,22.0,102.0,5.0,3.0,1.0,54.0,19.0,7.0,1.47,2.5,1.88,1.0,3.0,1.0,104.89,80.0,82.36,0.8,0.57,0.57,6.07,6.24,6.16,78.9,5.9,5.64,5.65,5.42,72.0,36.0,43.0,151.0,1.0,11.0,0.0,86.0,13.0,9.0,2.11,1.43,2.36,0.0,0.0,1.0,146.27,108.0,104.91,1.07,2.0,2.0,4.96,4.84,4.8,14.2,14.7,299.0,353.0,0.11,0.69,3.0,11.0,2.0,10.0
skaters,playoffs,8476448,2025,William Karlsson,VGK,C,4on5,10,902.0,26.0,3.31,0.05,0.16,0.06,0.15,0.06,0.14,46.0,0.53,0.04,0.03,0.06,0.02,0.29,0.56,0.04,0.04,0.04,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.01,0.0,0.0,0.05,0.05,0.05,26.0,2.0,10.0,4.0,10.0,2.0,4.0,3.0,17.0,4.0,2.0,2283.0,0.0,0.0,0.0,0.0,0.53,0.04,0.04,0.04,0.04,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.01,0.0,0.0,0.05,0.05,0.05,11.94,0.79,0.76,0.79,0.76,6.0,11.0,13.0,30.0,1.0,1.0,1.0,13.0,4.0,0.0,0.42,0.37,0.0,1.0,0.0,0.0,30.0,17.0,17.0,0.25,0.06,0.06,0.98,0.98,0.95,0.49,2.62,10.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
skaters,playoffs,8476448,2025,William Karlsson,VGK,C,5on4,10,519.0,14.0,4.13,0.69,0.94,0.63,0.91,0.62,0.9,50.0,0.56,0.01,0.05,0.11,0.03,0.56,0.24,0.01,0.01,0.01,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.01,0.0,0.0,0.02,0.02,0.02,14.0,3.0,0.0,0.0,11.0,2.0,0.0,3.0,9.0,3.0,4.0,1533.0,0.0,0.0,0.0,1.0,5.04,0.26,0.24,0.26,0.24,6.0,2.0,2.0,10.0,0.0,0.0,0.0,8.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,10.0,8.0,8.0,0.11,0.0,0.0,0.37,0.37,0.35,3.59,0.12,0.11,0.12,0.11,5.0,0.0,1.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,0.03,0.0,0.0,0.15,0.15,0.15,5.64,0.37,48.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
skaters,playoffs,8479639,2025,Dylan Coghlan,VGK,D,other,8,189.0,4.0,0.7,0.68,0.66,0.22,0.28,0.13,0.21,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,0.0,842.0,0.0,0.0,0.0,0.0,0.97,0.82,0.81,0.82,0.81,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.82,0.0,0.0,0.0,2.0,1.0,1.0,0.01,0.0,0.0,0.83,0.83,0.82,4.84,0.39,0.34,0.39,0.34,4.0,3.0,0.0,7.0,0.0,0.0,0.0,5.0,2.0,0.0,0.2,0.19,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.1,0.0,0.0,0.48,0.48,0.41,2.45,1.25,11.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
skaters,playoffs,8479639,2025,Dylan Coghlan,VGK,D,all,8,7242.0,168.0,4.78,0.6,0.56,0.5,0.41,0.49,0.44,39.0,13.89,0.39,0.72,4.14,0.46,8.46,5.82,0.38,0.41,0.4,2.0,0.0,11.0,9.0,5.0,25.0,3.0,1.0,1.0,0.0,1.0,0.0,9.0,8.0,10.0,19.0,1.0,2.0,0.0,7.0,3.0,6.0,20.0,0.0,0.0,0.39,0.0,0.0,1.0,0.0,0.0,26.67,20.0,21.41,4.0,0.14,0.15,0.03,0.5,0.52,0.52,168.0,13.0,10.0,10.0,135.0,23.0,29.0,23.0,93.0,0.0,0.0,21808.0,2.0,0.0,0.0,8.0,64.58,6.79,6.6,7.14,6.94,55.0,33.0,31.0,119.0,11.0,11.0,3.0,63.0,17.0,8.0,1.65,2.24,2.91,4.0,4.0,3.0,126.11,88.0,93.06,0.89,1.9,1.9,5.79,6.05,5.98,63.98,4.45,4.31,4.32,4.18,55.0,35.0,27.0,117.0,3.0,6.0,0.0,73.0,13.0,4.0,1.99,1.53,0.93,2.0,1.0,0.0,113.0,90.0,87.31,0.85,0.91,0.91,4.39,4.26,4.15,23.63,18.2,292.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0
skaters,playoffs,8479639,2025,Dylan Coghlan,VGK,D,5on5,8,6680.0,152.0,4.78,0.6,0.47,0.52,0.41,0.52,0.44,39.0,13.89,0.39,0.72,4.14,0.46,8.46,5.82,0.38,0.41,0.4,2.0,0.0,11.0,9.0,5.0,25.0,3.0,1.0,1.0,0.0,1.0,0.0,9.0,8.0,10.0,19.0,1.0,2.0,0.0,6.0,3.0,6.0,20.0,0.0,0.0,0.39,0.0,0.0,1.0,0.0,0.0,26.67,20.0,21.41,4.0,0.14,0.15,0.03,0.5,0.52,0.52,152.0,12.0,10.0,9.0,121.0,23.0,24.0,22.0,83.0,0.0,0.0,16717.0,2.0,0.0,0.0,7.0,62.27,5.76,5.59,6.11,5.93,54.0,31.0,29.0,114.0,10.0,11.0,3.0,62.0,16.0,7.0,1.6,2.07,2.09,4.0,3.0,3.0,121.11,85.0,90.06,0.87,1.9,1.9,4.73,5.0,4.94,56.99,3.85,3.77,3.71,3.64,50.0,30.0,24.0,104.0,3.0,6.0,0.0,67.0,9.0,4.0,1.78,1.14,0.93,2.0,1.0,0.0,100.0,80.0,77.31,0.72,0.91,0.91,3.65,3.52,3.5,11.2,12.4,214.0,309.0,0.43,0.07,9.0,4.0,8.0,3.0
skaters,playoffs,8479639,2025,Dylan Coghlan,VGK,D,4on5,8,373.0,12.0,2.13,0.5,0.12,0.33,0.12,0.4,0.11,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,1.0,10.0,0.0,4.0,1.0,7.0,0.0,0.0,1577.0,0.0,0.0,0.0,0.0,1.34,0.21,0.21,0.21,0.21,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.04,0.17,0.0,0.0,1.0,0.0,3.0,2.0,2.0,0.02,0.0,0.0,0.22,0.22,0.22,2.16,0.21,0.2,0.21,0.2,1.0,2.0,3.0,6.0,0.0,0.0,0.0,1.0,2.0,0.0,0.01,0.2,0.0,0.0,0.0,0.0,6.0,3.0,3.0,0.04,0.0,0.0,0.26,0.26,0.24,0.3,2.23,6.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
skaters,playoffs,8479639,2025,Dylan Coghlan,VGK,D,5on4,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
skaters,playoffs,8478396,2025,Noah Hanifin,VGK,D,other,16,1463.0,24.0,1.42,0.61,0.63,0.31,0.32,0.3,0.31,38.0,0.62,0.03,0.05,0.11,0.02,0.62,0.17,0.03,0.03,0.03,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.01,0.13,0.0,0.04,0.04,0.04,24.0,2.0,7.0,2.0,13.0,3.0,2.0,1.0,18.0,0.0,0.0,1700.0,0.0,0.0,0.0,2.0,8.75,2.98,2.84,2.98,2.84,8.0,5.0,7.0,20.0,4.0,2.0,1.0,4.0,2.0,7.0,0.11,0.24,2.64,0.0,0.0,4.0,20.0,13.0,13.0,0.15,0.45,0.45,2.69,2.69,2.58,22.64,1.94,1.88,1.94,1.88,19.0,12.0,13.0,44.0,0.0,2.0,0.0,21.0,10.0,0.0,0.84,1.1,0.0,0.0,0.0,0.0,44.0,31.0,31.0,0.42,0.28,0.28,2.07,2.07,2.02,6.72,3.94,23.0,50.0,0.56,0.0,2.0,0.0,1.0,0.0
skaters,playoffs,8478396,2025,Noah Hanifin,VGK,D,all,16,22916.0,538.0,3.32,0.46,0.6,0.41,0.5,0.41,0.52,45.0,23.03,1.46,1.08,5.67,0.69,12.69,10.41,1.08,1.46,1.07,4.0,2.0,23.0,9.0,23.0,55.0,6.0,0.0,3.0,0.0,5.0,0.0,11.0,13.0,23.0,32.0,1.0,2.0,0.0,15.0,13.0,25.0,29.0,1.0,2.0,0.54,0.14,0.78,0.0,0.0,0.0,54.57,32.0,31.83,23.0,0.23,0.47,0.0,1.69,1.68,1.28,538.0,50.0,78.0,88.0,322.0,54.0,73.0,65.0,346.0,0.0,0.0,37610.0,2.0,0.0,0.0,30.0,155.82,15.0,14.2,15.19,14.38,139.0,73.0,85.0,297.0,16.0,14.0,2.0,157.0,34.0,21.0,3.91,4.15,6.93,5.0,5.0,6.0,300.97,212.0,215.15,2.13,2.5,2.5,14.63,14.76,14.16,223.93,17.77,17.15,17.7,17.08,195.0,113.0,117.0,425.0,17.0,26.0,4.0,233.0,60.0,15.0,6.59,6.94,4.24,8.0,6.0,3.0,421.67,308.0,306.15,3.38,4.89,4.89,16.26,16.25,15.97,41.1,27.41,627.0,621.0,0.0,0.0,0.0,0.0,0.0,0.0
skaters,playoffs,8478396,2025,Noah Hanifin,VGK,D,5on5,16,18476.0,442.0,3.32,0.42,0.55,0.44,0.5,0.44,0.51,36.0,20.17,0.84,0.93,5.11,0.61,11.36,9.15,0.83,0.83,0.82,3.0,2.0,22.0,6.0,20.0,48.0,5.0,0.0,2.0,0.0,5.0,0.0,10.0,11.0,22.0,28.0,1.0,2.0,0.0,14.0,10.0,22.0,26.0,1.0,1.0,0.48,0.14,0.22,0.0,0.0,0.0,47.57,28.0,27.83,20.0,0.19,0.34,0.0,1.03,1.01,1.0,442.0,46.0,52.0,86.0,258.0,48.0,57.0,58.0,279.0,0.0,0.0,29360.0,2.0,0.0,0.0,24.0,135.08,10.06,9.81,10.25,9.99,118.0,64.0,71.0,253.0,12.0,11.0,1.0,142.0,29.0,11.0,3.65,3.55,2.86,5.0,5.0,2.0,256.97,182.0,185.15,1.72,1.83,1.83,9.94,10.08,9.98,170.69,13.83,13.33,13.76,13.26,151.0,82.0,90.0,323.0,13.0,21.0,2.0,177.0,42.0,14.0,4.92,4.91,4.0,6.0,5.0,2.0,319.67,233.0,231.15,2.26,4.3,4.3,11.79,11.78,11.6,23.14,18.66,481.0,475.0,1.48,0.09,25.0,4.0,22.0,4.0
skaters,playoffs,8478396,2025,Noah Hanifin,VGK,D,4on5,16,2165.0,53.0,3.32,0.13,0.23,0.14,0.13,0.12,0.15,43.0,0.7,0.01,0.02,0.11,0.02,0.23,0.61,0.01,0.01,0.01,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.01,0.0,0.0,0.01,0.01,0.01,53.0,0.0,18.0,0.0,35.0,1.0,13.0,6.0,33.0,0.0,0.0,2904.0,0.0,0.0,0.0,0.0,4.12,0.29,0.29,0.29,0.29,5.0,1.0,3.0,9.0,0.0,0.0,0.0,4.0,2.0,0.0,0.06,0.23,0.0,0.0,0.0,0.0,9.0,6.0,6.0,0.05,0.0,0.0,0.34,0.34,0.34,29.88,1.99,1.93,1.99,1.93,24.0,19.0,14.0,57.0,4.0,3.0,2.0,34.0,8.0,1.0,0.82,0.94,0.24,2.0,1.0,1.0,57.0,43.0,43.0,0.7,0.31,0.31,2.39,2.39,2.33,1.25,4.31,13.0,84.0,0.02,0.0,2.0,0.0,1.0,0.0
skaters,playoffs,8478396,2025,Noah Hanifin,VGK,D,5on4,16,812.0,19.0,1.68,0.99,0.99,0.94,0.93,0.92,0.95,25.0,1.54,0.59,0.08,0.33,0.04,0.48,0.48,0.22,0.59,0.22,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.03,0.0,0.56,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.03,0.0,0.0,0.61,0.61,0.23,19.0,2.0,1.0,0.0,16.0,2.0,1.0,0.0,16.0,0.0,0.0,2516.0,0.0,0.0,0.0,2.0,7.88,1.66,1.26,1.66,1.26,8.0,3.0,4.0,15.0,0.0,1.0,0.0,7.0,1.0,3.0,0.09,0.14,1.43,0.0,0.0,0.0,15.0,11.0,11.0,0.21,0.22,0.22,1.65,1.65,1.26,0.72,0.01,0.01,0.01,0.01,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.01,0.01,0.01,5.82,0.08,71.0,5.0,0.01,0.0,1.0,0.0,1.0,0.0
skaters,playoffs,8476921,2025,Jordan Martinook,CAR,L,other,13,537.0,13.0,5.96,0.66,0.77,0.41,0.51,0.43,0.57,61.0,0.79,0.86,0.01,0.01,0.01,0.06,0.04,0.38,0.86,0.38,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.86,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.86,0.86,0.38,13.0,1.0,6.0,2.0,4.0,0.0,1.0,2.0,10.0,0.0,0.0,1998.0,0.0,0.0,0.0,3.0,3.69,3.66,3.18,3.66,3.18,0.0,6.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.66,0.0,0.0,0.0,9.0,6.0,6.0,0.02,0.0,0.0,3.69,3.69,3.2,6.23,1.88,1.76,1.88,1.76,7.0,1.0,5.0,13.0,1.0,1.0,0.0,4.0,0.0,4.0,0.11,0.0,1.77,0.0,0.0,1.0,13.0,8.0,8.0,0.13,0.27,0.27,1.74,1.74,1.71,6.22,1.86,38.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
