game_date,event_id,matchup,final_score,bet_side,candidate_side,candidate_team,bet_team,actual_winner,result,skip_reason,model_prob_pct,market_no_vig_prob_pct,break_even_prob_pct,model_edge_vs_break_even_pct,model_edge_vs_market_pct,american_odds,decimal_odds,raw_kelly_fraction_pct,stake_fraction_pct,stake,profit,bankroll_after
2026-03-31,401810948,Phoenix Suns at Memphis Grizzlies,131-105,skip,home,Memphis Grizzlies,,Phoenix Suns,SKIP,market_disagreement,45.94,16.0,16.67,29.27,29.94,500,6.0,35.13,0.0,0.0,0.0,2086.53
2026-03-31,401810949,Chicago Bulls at San Antonio Spurs,114-129,skip,away,Chicago Bulls,,San Antonio Spurs,SKIP,market_disagreement,35.67,8.03,8.33,27.34,27.64,1100,12.0,29.82,0.0,0.0,0.0,2086.53
2026-03-31,401810950,Minnesota Timberwolves at Dallas Mavericks,124-94,home,home,Dallas Mavericks,Dallas Mavericks,Minnesota Timberwolves,LOSS,,43.25,25.22,26.32,16.94,18.03,280,3.8,22.99,5.75,119.9,-119.9,1966.62
2026-03-31,401810951,Cleveland Cavaliers at Utah Jazz,122-113,skip,home,Utah Jazz,,Cleveland Cavaliers,SKIP,market_disagreement,63.21,9.6,10.0,53.21,53.61,900,10.0,59.13,0.0,0.0,0.0,1966.62
2026-03-31,401810952,Detroit Pistons at Oklahoma City Thunder,110-114,skip,away,Detroit Pistons,,Oklahoma City Thunder,SKIP,market_disagreement,56.51,16.84,17.54,38.97,39.68,470,5.7,47.26,0.0,0.0,0.0,1966.62
2026-03-31,401810953,Washington Wizards at Los Angeles Lakers,101-120,skip,away,Washington Wizards,,Los Angeles Lakers,SKIP,market_disagreement,35.75,10.11,10.53,25.22,25.64,850,9.5,28.19,0.0,0.0,0.0,1966.62
2026-03-31,401810954,Phoenix Suns at Orlando Magic,111-115,away,away,Phoenix Suns,Phoenix Suns,Orlando Magic,LOSS,,56.75,45.73,47.62,9.13,11.03,110,2.1,17.44,4.36,85.73,-85.73,1880.9
2026-03-31,401810955,Charlotte Hornets at Brooklyn Nets,117-86,skip,home,Brooklyn Nets,,Charlotte Hornets,SKIP,market_disagreement,43.49,8.03,8.33,35.15,35.46,1100,12.0,38.35,0.0,0.0,0.0,1880.9
2026-04-13,401811054,Golden State Warriors at LA Clippers,110-115,skip,home,LA Clippers,,LA Clippers,SKIP,no_positive_kelly,59.98,59.34,61.83,-1.85,0.64,-162,1.617,0.0,0.0,0.0,0.0,1880.9
2026-04-18,401869187,Toronto Raptors at Cleveland Cavaliers,113-126,away,away,Toronto Raptors,Toronto Raptors,Cleveland Cavaliers,LOSS,,43.75,24.28,25.32,18.43,19.46,295,3.95,24.68,6.17,116.04,-116.04,1764.86
2026-04-18,401869188,Minnesota Timberwolves at Denver Nuggets,105-116,away,away,Minnesota Timberwolves,Minnesota Timberwolves,Denver Nuggets,LOSS,,35.46,29.98,31.25,4.21,5.48,220,3.2,6.13,1.53,27.05,-27.05,1737.81
2026-04-18,401869189,Atlanta Hawks at New York Knicks,102-113,away,away,Atlanta Hawks,Atlanta Hawks,New York Knicks,LOSS,,35.7,32.5,33.9,1.8,3.2,195,2.95,2.72,0.68,11.81,-11.81,1726.0
2026-04-19,401869190,Houston Rockets at Los Angeles Lakers,98-107,skip,home,Los Angeles Lakers,,Los Angeles Lakers,SKIP,no_positive_kelly,45.18,44.86,46.73,-1.55,0.32,114,2.14,0.0,0.0,0.0,0.0,1726.0
2026-04-19,401869191,Philadelphia 76ers at Boston Celtics,91-123,away,away,Philadelphia 76ers,Philadelphia 76ers,Boston Celtics,LOSS,,35.99,14.21,14.81,21.18,21.79,575,6.75,24.86,6.21,107.27,-107.27,1618.73
2026-04-19,401869192,Phoenix Suns at Oklahoma City Thunder,84-119,skip,away,Phoenix Suns,,Oklahoma City Thunder,SKIP,market_disagreement,35.47,10.11,10.53,24.94,25.36,850,9.5,27.88,0.0,0.0,0.0,1618.73
2026-04-19,401869193,Orlando Magic at Detroit Pistons,112-101,away,away,Orlando Magic,Orlando Magic,Orlando Magic,WIN,,35.76,23.41,24.39,11.37,12.35,310,4.1,15.04,3.76,60.85,188.62,1807.35
2026-04-20,401869194,Portland Trail Blazers at San Antonio Spurs,98-111,away,away,Portland Trail Blazers,Portland Trail Blazers,San Antonio Spurs,LOSS,,35.6,16.0,16.67,18.93,19.6,500,6.0,22.72,5.68,102.65,-102.65,1704.71
2026-04-20,401869369,Toronto Raptors at Cleveland Cavaliers,105-115,away,away,Toronto Raptors,Toronto Raptors,Cleveland Cavaliers,LOSS,,35.65,21.33,22.22,13.43,14.32,350,4.5,17.26,4.32,73.57,-73.57,1631.13
2026-04-21,401869387,Atlanta Hawks at New York Knicks,107-106,away,away,Atlanta Hawks,Atlanta Hawks,Atlanta Hawks,WIN,,35.73,31.94,33.33,2.39,3.78,200,3.0,3.59,0.9,14.65,29.29,1660.42
2026-04-21,401869395,Minnesota Timberwolves at Denver Nuggets,119-114,away,away,Minnesota Timberwolves,Minnesota Timberwolves,Minnesota Timberwolves,WIN,,35.44,28.2,29.41,6.03,7.24,240,3.4,8.55,2.14,35.48,85.15,1745.57
2026-04-21,401869396,Philadelphia 76ers at Boston Celtics,111-97,away,away,Philadelphia 76ers,Philadelphia 76ers,Philadelphia 76ers,WIN,,35.45,14.21,14.81,20.63,21.24,575,6.75,24.22,6.05,105.69,607.71,2353.28
2026-04-22,401869378,Portland Trail Blazers at San Antonio Spurs,106-103,away,away,Portland Trail Blazers,Portland Trail Blazers,Portland Trail Blazers,WIN,,35.73,16.84,17.54,18.19,18.9,470,5.7,22.06,5.51,129.77,609.92,2963.2
2026-04-22,401869397,Houston Rockets at Los Angeles Lakers,94-101,home,home,Los Angeles Lakers,Los Angeles Lakers,Los Angeles Lakers,WIN,,51.35,33.1,34.48,16.87,18.25,190,2.9,25.75,6.44,190.74,362.4,3325.6
2026-04-22,401869411,Orlando Magic at Detroit Pistons,83-98,away,away,Orlando Magic,Orlando Magic,Detroit Pistons,LOSS,,35.59,25.59,26.67,8.92,9.99,275,3.75,12.16,3.04,101.11,-101.11,3224.49
2026-04-23,401869368,Phoenix Suns at Oklahoma City Thunder,107-120,skip,away,Phoenix Suns,,Oklahoma City Thunder,SKIP,market_disagreement,35.61,8.76,9.09,26.52,26.85,1000,11.0,29.17,0.0,0.0,0.0,3224.49
2026-04-23,401869389,New York Knicks at Atlanta Hawks,108-109,home,home,Atlanta Hawks,Atlanta Hawks,Atlanta Hawks,WIN,,56.85,49.57,51.92,4.92,7.28,-108,1.926,10.24,2.56,82.55,76.44,3300.93
2026-04-24,401869375,Cleveland Cavaliers at Toronto Raptors,104-126,skip,home,Toronto Raptors,,Toronto Raptors,SKIP,no_positive_kelly,43.92,42.79,44.64,-0.72,1.13,124,2.24,0.0,0.0,0.0,0.0,3300.93
2026-04-24,401869398,Denver Nuggets at Minnesota Timberwolves,96-113,away,away,Denver Nuggets,Denver Nuggets,Minnesota Timberwolves,LOSS,,54.52,49.57,51.92,2.59,4.95,-108,1.926,5.4,1.35,44.54,-44.54,3256.39
2026-04-24,401869404,Boston Celtics at Philadelphia 76ers,108-100,home,home,Philadelphia 76ers,Philadelphia 76ers,Boston Celtics,LOSS,,49.47,25.22,26.32,23.15,24.25,280,3.8,31.42,7.86,255.8,-255.8,3000.59
2026-04-25,401869370,Oklahoma City Thunder at Phoenix Suns,121-109,home,home,Phoenix Suns,Phoenix Suns,Oklahoma City Thunder,LOSS,,43.44,24.28,25.32,18.12,19.16,295,3.95,24.26,6.07,182.01,-182.01,2818.58
2026-04-25,401869382,San Antonio Spurs at Portland Trail Blazers,120-108,away,away,San Antonio Spurs,San Antonio Spurs,San Antonio Spurs,WIN,,56.6,52.61,54.95,1.65,3.99,-122,1.82,3.66,0.91,25.78,21.13,2839.71
2026-04-25,401869391,New York Knicks at Atlanta Hawks,114-98,home,home,Atlanta Hawks,Atlanta Hawks,New York Knicks,LOSS,,61.11,45.73,47.62,13.49,15.39,110,2.1,25.76,6.44,182.88,-182.88,2656.82
2026-04-25,401869400,Los Angeles Lakers at Houston Rockets,112-108,away,away,Los Angeles Lakers,Los Angeles Lakers,Los Angeles Lakers,WIN,,38.94,31.46,32.79,6.15,7.48,205,3.05,9.16,2.29,60.82,124.69,2781.51
2026-04-25,401869414,Detroit Pistons at Orlando Magic,105-113,away,away,Detroit Pistons,Detroit Pistons,Orlando Magic,LOSS,,56.47,53.25,55.56,0.92,3.23,-125,1.8,2.06,0.52,14.34,-14.34,2767.17
2026-04-26,401869377,Cleveland Cavaliers at Toronto Raptors,89-93,home,home,Toronto Raptors,Toronto Raptors,Toronto Raptors,WIN,,51.6,37.75,39.37,12.23,13.85,154,2.54,20.18,5.04,139.58,214.95,2982.12
2026-04-26,401869385,San Antonio Spurs at Portland Trail Blazers,114-93,home,home,Portland Trail Blazers,Portland Trail Blazers,San Antonio Spurs,LOSS,,43.54,33.64,35.09,8.45,9.9,185,2.85,13.02,3.25,97.04,-97.04,2885.08
2026-04-26,401869399,Denver Nuggets at Minnesota Timberwolves,96-112,home,home,Minnesota Timberwolves,Minnesota Timberwolves,Minnesota Timberwolves,WIN,,63.27,48.26,50.5,12.78,15.01,-102,1.98,25.81,6.45,186.14,182.49,3067.57
