event_id,market_provider,market_details,home_odds,away_odds,home_decimal_odds,away_decimal_odds,home_raw_implied_prob,away_raw_implied_prob,market_home_no_vig_prob,market_away_no_vig_prob,market_spread,market_over_under,home_spread_odds,away_spread_odds
401810261,DraftKings,OKC -15.5,-1200,750,1.0833333333333333,8.5,0.9230769230769231,0.11764705882352941,0.8869565217391304,0.11304347826086958,-15.5,234.5,-108,-112
401810262,DraftKings,GS -6.5,-230,190,1.434782608695652,2.9,0.696969696969697,0.3448275862068966,0.6690070210631895,0.33099297893681046,-6.5,228.5,-108,-112
401810263,DraftKings,DET -6.5,200,-245,3.0,1.4081632653061225,0.3333333333333333,0.7101449275362319,0.3194444444444444,0.6805555555555556,6.5,234.5,-115,-105
401810264,DraftKings,CHA -6.5,-250,205,1.4,3.05,0.7142857142857143,0.32786885245901637,0.6853932584269663,0.3146067415730337,-6.5,239.5,-115,-105
401810265,DraftKings,PHI -9.5,-395,310,1.2531645569620253,4.1,0.797979797979798,0.24390243902439024,0.7659021045164341,0.23409789548356585,-9.5,219.5,-112,-108
401810266,DraftKings,ATL -3.5,-148,124,1.6756756756756757,2.24,0.5967741935483871,0.44642857142857145,0.5720596355604638,0.4279403644395362,-3.5,254.5,-110,-110
401810267,DraftKings,CLE -9.5,-425,330,1.2352941176470589,4.3,0.8095238095238095,0.23255813953488372,0.7768331562167907,0.22316684378320928,-9.5,248.5,-112,-108
401810268,DraftKings,MIL -1.5,-108,-112,1.925925925925926,1.8928571428571428,0.5192307692307693,0.5283018867924528,0.4956702459300312,0.5043297540699688,1.5,216.5,-115,-105
401810269,DraftKings,MIA -5.5,-218,180,1.4587155963302751,2.8,0.6855345911949685,0.35714285714285715,0.6574752261956054,0.3425247738043946,-5.5,227.5,-108,-112
401810270,DraftKings,DEN -6.5,200,-245,3.0,1.4081632653061225,0.3333333333333333,0.7101449275362319,0.3194444444444444,0.6805555555555556,6.5,236.5,-115,-105
401810271,DraftKings,MIN -7.5,-278,225,1.3597122302158273,3.25,0.7354497354497355,0.3076923076923077,0.705033164260632,0.294966835739368,-7.5,230.5,-105,-115
401810272,DraftKings,OKC -6.5,190,-230,2.9,1.434782608695652,0.3448275862068966,0.696969696969697,0.33099297893681046,0.6690070210631895,6.5,236.5,-112,-108
401810273,DraftKings,PHX -3.5,-148,124,1.6756756756756757,2.24,0.5967741935483871,0.44642857142857145,0.5720596355604638,0.4279403644395362,-3.5,226.5,-102,-118
401810274,DraftKings,MEM -4.5,145,-175,2.45,1.5714285714285714,0.40816326530612246,0.6363636363636364,0.39076376554174075,0.6092362344582593,4.5,242.5,-115,-105
401810275,DraftKings,ORL -1.5,102,-122,2.02,1.819672131147541,0.49504950495049505,0.5495495495495496,0.4739134147382802,0.5260865852617198,1.5,230.5,-110,-110
401810276,DraftKings,DET -9.5,330,-425,4.3,1.2352941176470589,0.23255813953488372,0.8095238095238095,0.22316684378320936,0.7768331562167906,9.5,225.5,-108,-112
401810277,DraftKings,HOU -7.5,235,-290,3.35,1.3448275862068966,0.29850746268656714,0.7435897435897436,0.28644876973925815,0.7135512302607419,7.5,219.5,-115,-105
401810278,DraftKings,ATL -2.5,-148,124,1.6756756756756757,2.24,0.5967741935483871,0.44642857142857145,0.5720596355604638,0.4279403644395362,-2.5,250.5,-120,100
401810279,DraftKings,ORL -5.5,-230,190,1.434782608695652,2.9,0.696969696969697,0.3448275862068966,0.6690070210631895,0.33099297893681046,-5.5,227.5,-112,-108
401810280,DraftKings,TOR -8.5,260,-325,3.6,1.3076923076923077,0.2777777777777778,0.7647058823529411,0.26645768025078376,0.7335423197492162,8.5,225.5,-112,-108
401810281,DraftKings,BOS -8.5,270,-340,3.7,1.2941176470588236,0.2702702702702703,0.7727272727272727,0.2591283863368669,0.740871613663133,8.5,222.5,-108,-112
401810282,DraftKings,PHI -1.5,105,-125,2.05,1.8,0.4878048780487805,0.5555555555555556,0.4675324675324675,0.5324675324675325,1.5,241.5,-108,-112
401810283,DraftKings,MEM -5.5,-185,154,1.5405405405405406,2.54,0.6491228070175439,0.3937007874015748,0.6224665518611737,0.3775334481388263,-5.5,228.5,-102,-118
401810284,DraftKings,PHX -5.5,164,-198,2.6399999999999997,1.5050505050505052,0.3787878787878788,0.6644295302013423,0.3630958183058778,0.6369041816941222,5.5,241.5,-112,-108
401810285,DraftKings,DET -9.5,320,-410,4.2,1.2439024390243902,0.23809523809523808,0.803921568627451,0.22849462365591394,0.771505376344086,9.5,245.5,-115,-105
401810286,DraftKings,LAC -2.5,110,-130,2.1,1.7692307692307692,0.47619047619047616,0.5652173913043478,0.4572564612326044,0.5427435387673956,2.5,227.5,-110,-110
401810287,DraftKings,DAL -2.5,120,-142,2.2,1.704225352112676,0.45454545454545453,0.5867768595041323,0.43650793650793646,0.5634920634920635,2.5,233.5,-105,-115
401810288,DraftKings,DEN -3.5,142,-170,2.42,1.5882352941176472,0.4132231404958678,0.6296296296296297,0.3962430290578221,0.603756970942178,3.5,235.5,-112,-108
401810289,DraftKings,PHX -4.5,154,-185,2.54,1.5405405405405406,0.3937007874015748,0.6491228070175439,0.3775334481388264,0.6224665518611736,4.5,241.5,-112,-108
401810290,DraftKings,NY -5.5,185,-225,2.85,1.4444444444444444,0.3508771929824561,0.6923076923076923,0.33635187580853815,0.6636481241914618,5.5,244.5,-102,-118
401810291,DraftKings,MIA -6.5,-270,220,1.3703703703703702,3.2,0.7297297297297297,0.3125,0.7001620745542949,0.2998379254457051,-6.5,233.5,-112,-108
401810292,DraftKings,CHI -2.5,-125,105,1.8,2.05,0.5555555555555556,0.4878048780487805,0.5324675324675325,0.46753246753246747,-2.5,233.5,-105,-115
401810293,DraftKings,HOU -2.5,-135,114,1.7407407407407407,2.1399999999999997,0.574468085106383,0.4672897196261682,0.551441114716549,0.448558885283451,-2.5,231.5,-110,-110
401810294,DraftKings,MIN -12.5,-650,470,1.1538461538461537,5.7,0.8666666666666667,0.17543859649122806,0.8316498316498315,0.16835016835016847,-12.5,224.5,-105,-115
401810295,DraftKings,SA -14.5,-800,550,1.125,6.5,0.8888888888888888,0.15384615384615385,0.8524590163934427,0.14754098360655732,-14.5,244.5,-105,-115
401810296,DraftKings,GS -4.5,150,-180,2.5,1.5555555555555556,0.4,0.6428571428571429,0.3835616438356164,0.6164383561643836,4.5,227.5,-105,-115
401810297,DraftKings,OKC -14.5,-800,550,1.125,6.5,0.8888888888888888,0.15384615384615385,0.8524590163934427,0.14754098360655732,-14.5,226.5,-115,-105
401810298,DraftKings,MEM -8.5,235,-290,3.35,1.3448275862068966,0.29850746268656714,0.7435897435897436,0.28644876973925815,0.7135512302607419,8.5,241.5,-118,-102
401810299,DraftKings,BOS -6.5,210,-258,3.1,1.3875968992248062,0.3225806451612903,0.7206703910614525,0.30920711694593195,0.690792883054068,6.5,231.5,-108,-112
401810300,DraftKings,DET -3.5,130,-155,2.3,1.6451612903225805,0.43478260869565216,0.6078431372549019,0.4170073589533933,0.5829926410466066,3.5,224.5,-108,-112
401810301,DraftKings,LAL -12.5,-500,380,1.2,4.8,0.8333333333333334,0.20833333333333334,0.7999999999999999,0.20000000000000007,-12.5,231.5,-110,-110
401810302,DraftKings,MIL -2.5,124,-148,2.24,1.6756756756756757,0.44642857142857145,0.5967741935483871,0.42794036443953615,0.5720596355604639,2.5,227.5,-102,-118
401810303,DraftKings,PHX -10.5,330,-425,4.3,1.2352941176470589,0.23255813953488372,0.8095238095238095,0.22316684378320936,0.7768331562167906,10.5,233.5,-118,-102
401810304,DraftKings,GS -6.5,180,-218,2.8,1.4587155963302751,0.35714285714285715,0.6855345911949685,0.34252477380439467,0.6574752261956054,6.5,226.5,-118,-102
401810305,DraftKings,DEN -1.5,105,-125,2.05,1.8,0.4878048780487805,0.5555555555555556,0.4675324675324675,0.5324675324675325,1.5,244.5,-105,-115
401810306,DraftKings,ORL -1.5,102,-122,2.02,1.819672131147541,0.49504950495049505,0.5495495495495496,0.4739134147382802,0.5260865852617198,1.5,220.5,-115,-105
401810307,DraftKings,MIN -6.5,180,-218,2.8,1.4587155963302751,0.35714285714285715,0.6855345911949685,0.34252477380439467,0.6574752261956054,6.5,243.5,-112,-108
401810308,DraftKings,HOU -12.5,-625,455,1.16,5.55,0.8620689655172413,0.18018018018018017,0.827123695976155,0.17287630402384502,-12.5,223.5,-108,-112
401810309,DraftKings,NY -8.5,275,-345,3.75,1.289855072463768,0.26666666666666666,0.7752808988764045,0.2559309849029475,0.7440690150970525,8.5,247.5,-118,-102
401810310,DraftKings,OKC -17.5,-1100,700,1.0909090909090908,8.0,0.9166666666666666,0.125,0.8800000000000001,0.11999999999999988,-17.5,232.5,-105,-115
401810311,DraftKings,SA -3.5,-162,136,1.617283950617284,2.3600000000000003,0.6183206106870229,0.423728813559322,0.593369754159424,0.40663024584057605,-3.5,243.5,-110,-110
401810312,DraftKings,POR -2.5,-135,114,1.7407407407407407,2.1399999999999997,0.574468085106383,0.4672897196261682,0.551441114716549,0.448558885283451,-2.5,232.5,-115,-105
401810313,DraftKings,PHI -1.5,102,-122,2.02,1.819672131147541,0.49504950495049505,0.5495495495495496,0.4739134147382802,0.5260865852617198,1.5,235.5,-108,-112
401810314,DraftKings,BOS -8.5,240,-298,3.4,1.3355704697986577,0.29411764705882354,0.7487437185929648,0.2820294784580499,0.7179705215419501,8.5,243.5,-105,-115
401810315,DraftKings,DET -2.5,124,-148,2.24,1.6756756756756757,0.44642857142857145,0.5967741935483871,0.42794036443953615,0.5720596355604639,2.5,233.5,-110,-110
401810316,DraftKings,LAC -9.5,-375,295,1.2666666666666666,3.95,0.7894736842105263,0.25316455696202533,0.7571884984025559,0.24281150159744413,-9.5,218.5,-105,-115
401810317,DraftKings,GS -7.5,230,-285,3.3,1.3508771929824561,0.30303030303030304,0.7402597402597403,0.2904564315352697,0.7095435684647303,7.5,234.5,-112,-108
401810318,DraftKings,MIN -5.5,170,-205,2.7,1.4878048780487805,0.37037037037037035,0.6721311475409836,0.35527082119976705,0.644729178800233,5.5,240.5,-105,-115
401810319,DraftKings,ORL -4.5,160,-192,2.6,1.5208333333333335,0.38461538461538464,0.6575342465753424,0.3690596562184025,0.6309403437815975,4.5,229.5,-110,-110
401810320,DraftKings,CLE -6.5,-258,210,1.3875968992248062,3.1,0.7206703910614525,0.3225806451612903,0.690792883054068,0.30920711694593195,-6.5,232.5,-112,-108
401810321,DraftKings,CHI -1.5,-122,102,1.819672131147541,2.02,0.5495495495495496,0.49504950495049505,0.5260865852617197,0.4739134147382803,-1.5,248.5,-115,-105
401810322,DraftKings,SA -3.5,-162,136,1.617283950617284,2.3600000000000003,0.6183206106870229,0.423728813559322,0.593369754159424,0.40663024584057605,-3.5,235.5,-110,-110
401810323,DraftKings,TOR -7.5,-270,220,1.3703703703703702,3.2,0.7297297297297297,0.3125,0.7001620745542949,0.2998379254457051,-7.5,229.5,-102,-118
401810324,DraftKings,MIL -10.5,-500,380,1.2,4.8,0.8333333333333334,0.20833333333333334,0.7999999999999999,0.20000000000000007,-10.5,234.5,-108,-112
401810325,DraftKings,OKC -15.5,-1000,650,1.1,7.5,0.9090909090909091,0.13333333333333333,0.8720930232558138,0.12790697674418616,-15.5,232.5,-112,-108
401810326,DraftKings,HOU -13.5,440,-600,5.4,1.1666666666666667,0.18518518518518517,0.8571428571428571,0.17766497461928932,0.8223350253807107,13.5,217.5,-118,-102
401810327,DraftKings,DET -4.5,-185,154,1.5405405405405406,2.54,0.6491228070175439,0.3937007874015748,0.6224665518611737,0.3775334481388263,-4.5,235.5,-108,-112
401810328,DraftKings,PHI -2.5,114,-135,2.1399999999999997,1.7407407407407407,0.4672897196261682,0.574468085106383,0.448558885283451,0.551441114716549,2.5,231.5,-110,-110
401810329,DraftKings,BOS -10.5,340,-440,4.4,1.2272727272727273,0.22727272727272727,0.8148148148148148,0.21809369951534735,0.7819063004846527,10.5,229.5,-112,-108
401810330,DraftKings,LAC -13.5,-850,575,1.1176470588235294,6.75,0.8947368421052632,0.14814814814814814,0.8579439252336449,0.14205607476635507,-13.5,230.5,-118,-102
401810331,DraftKings,SA -4.5,170,-205,2.7,1.4878048780487805,0.37037037037037035,0.6721311475409836,0.35527082119976705,0.644729178800233,4.5,239.5,-102,-118
401810332,DraftKings,WSH -2.5,-148,124,1.6756756756756757,2.24,0.5967741935483871,0.44642857142857145,0.5720596355604638,0.4279403644395362,-2.5,224.5,-115,-105
401810333,DraftKings,CLE -13.5,-850,575,1.1176470588235294,6.75,0.8947368421052632,0.14814814814814814,0.8579439252336449,0.14205607476635507,-13.5,240.5,-110,-110
401810334,DraftKings,NY -4.5,-185,154,1.5405405405405406,2.54,0.6491228070175439,0.3937007874015748,0.6224665518611737,0.3775334481388263,-4.5,239.5,-105,-115
401810335,DraftKings,ORL -5.5,164,-198,2.6399999999999997,1.5050505050505052,0.3787878787878788,0.6644295302013423,0.3630958183058778,0.6369041816941222,5.5,233.5,-115,-105
401810336,DraftKings,MIL -5.5,-230,190,1.434782608695652,2.9,0.696969696969697,0.3448275862068966,0.6690070210631895,0.33099297893681046,-5.5,233.5,-118,-102
401810337,DraftKings,POR -3.5,136,-162,2.3600000000000003,1.617283950617284,0.423728813559322,0.6183206106870229,0.4066302458405761,0.5933697541594238,3.5,240.5,-110,-110
401810338,DraftKings,PHX -13.5,-750,525,1.1333333333333333,6.25,0.8823529411764706,0.16,0.8465011286681716,0.15349887133182838,-13.5,223.5,-110,-110
401810339,DraftKings,OKC -13.5,500,-700,6.0,1.1428571428571428,0.16666666666666666,0.875,0.15999999999999998,0.8400000000000001,13.5,226.5,-108,-112
401810340,DraftKings,LAL -5.5,-205,170,1.4878048780487805,2.7,0.6721311475409836,0.37037037037037035,0.644729178800233,0.35527082119976705,-5.5,241.5,-102,-118
401810341,DraftKings,MIN -2.5,120,-142,2.2,1.704225352112676,0.45454545454545453,0.5867768595041323,0.43650793650793646,0.5634920634920635,2.5,235.5,-105,-115
401810342,DraftKings,NY -3.5,-175,145,1.5714285714285714,2.45,0.6363636363636364,0.40816326530612246,0.6092362344582594,0.39076376554174064,-3.5,233.5,-115,-105
401810343,DraftKings,TOR -5.5,-205,170,1.4878048780487805,2.7,0.6721311475409836,0.37037037037037035,0.644729178800233,0.35527082119976705,-5.5,232.5,-105,-115
401810344,DraftKings,CHI -2.5,-135,114,1.7407407407407407,2.1399999999999997,0.574468085106383,0.4672897196261682,0.551441114716549,0.448558885283451,-2.5,241.5,-105,-115
401810345,DraftKings,SA -8.5,-325,260,1.3076923076923077,3.6,0.7647058823529411,0.2777777777777778,0.7335423197492164,0.26645768025078365,-8.5,234.5,-102,-118
401810346,DraftKings,HOU -7.5,260,-325,3.6,1.3076923076923077,0.2777777777777778,0.7647058823529411,0.26645768025078376,0.7335423197492162,7.5,228.5,-102,-118
401810347,DraftKings,GS -12.5,-600,440,1.1666666666666667,5.4,0.8571428571428571,0.18518518518518517,0.8223350253807106,0.17766497461928943,-12.5,248.5,-112,-108
401810348,DraftKings,LAC -1.5,-135,114,1.7407407407407407,2.1399999999999997,0.574468085106383,0.4672897196261682,0.551441114716549,0.448558885283451,-1.5,219.5,-115,-105
401810349,DraftKings,CLE -3.5,-155,130,1.6451612903225805,2.3,0.6078431372549019,0.43478260869565216,0.5829926410466066,0.41700735895339336,-3.5,239.5,-105,-115
401810350,DraftKings,ORL -6.5,-245,200,1.4081632653061225,3.0,0.7101449275362319,0.3333333333333333,0.6805555555555556,0.3194444444444444,-6.5,228.5,-110,-110
401810351,DraftKings,DEN -2.5,120,-142,2.2,1.704225352112676,0.45454545454545453,0.5867768595041323,0.43650793650793646,0.5634920634920635,2.5,224.5,-112,-108
401810352,DraftKings,MIA -7.5,-298,240,1.3355704697986577,3.4,0.7487437185929648,0.29411764705882354,0.7179705215419501,0.28202947845804993,-7.5,247.5,-115,-105
401810353,DraftKings,MIN -10.5,330,-425,4.3,1.2352941176470589,0.23255813953488372,0.8095238095238095,0.22316684378320936,0.7768331562167906,10.5,240.5,-102,-118
401810354,DraftKings,OKC -10.5,310,-395,4.1,1.2531645569620253,0.24390243902439024,0.797979797979798,0.23409789548356585,0.7659021045164341,10.5,229.5,-115,-105
401810355,DraftKings,MIL -6.5,195,-238,2.95,1.4201680672268908,0.3389830508474576,0.7041420118343196,0.3249687530045188,0.6750312469954812,6.5,227.5,-110,-110
401810356,DraftKings,LAL -5.5,-218,180,1.4587155963302751,2.8,0.6855345911949685,0.35714285714285715,0.6574752261956054,0.3425247738043946,-5.5,238.5,-112,-108
401810357,DraftKings,NY -1.5,105,-125,2.05,1.8,0.4878048780487805,0.5555555555555556,0.4675324675324675,0.5324675324675325,1.5,233.5,-112,-108
401810358,DraftKings,BOS -10.5,-455,350,1.2197802197802199,4.5,0.8198198198198198,0.2222222222222222,0.7867435158501441,0.21325648414985587,-10.5,236.5,-105,-115
401810359,DraftKings,TOR -2.5,-135,114,1.7407407407407407,2.1399999999999997,0.574468085106383,0.4672897196261682,0.551441114716549,0.448558885283451,-2.5,237.5,-108,-112
401810360,DraftKings,HOU -8.5,-305,245,1.3278688524590163,3.45,0.7530864197530864,0.2898550724637681,0.7220792588780237,0.2779207411219763,-8.5,222.5,-102,-118
401810361,DraftKings,OKC -15.5,-1050,675,1.0952380952380953,7.75,0.9130434782608695,0.12903225806451613,0.8761776581426649,0.1238223418573351,-15.5,235.5,-105,-115
401810362,DraftKings,PHI -14.5,-850,575,1.1176470588235294,6.75,0.8947368421052632,0.14814814814814814,0.8579439252336449,0.14205607476635507,-14.5,228.5,-115,-105
401810363,DraftKings,GS -3.5,136,-162,2.3600000000000003,1.617283950617284,0.423728813559322,0.6183206106870229,0.4066302458405761,0.5933697541594238,3.5,222.5,-105,-115
401810364,DraftKings,POR -5.5,-230,190,1.434782608695652,2.9,0.696969696969697,0.3448275862068966,0.6690070210631895,0.33099297893681046,-5.5,242.5,-118,-102
401810365,DraftKings,CLE -6.5,200,-245,3.0,1.4081632653061225,0.3333333333333333,0.7101449275362319,0.3194444444444444,0.6805555555555556,6.5,237.5,-108,-112
401810366,DraftKings,ORL -7.5,235,-290,3.35,1.3448275862068966,0.29850746268656714,0.7435897435897436,0.28644876973925815,0.7135512302607419,7.5,235.5,-110,-110
401810367,DraftKings,SA -5.5,200,-245,3.0,1.4081632653061225,0.3333333333333333,0.7101449275362319,0.3194444444444444,0.6805555555555556,5.5,237.5,-102,-118
401810368,DraftKings,MIN -5.5,-205,170,1.4878048780487805,2.7,0.6721311475409836,0.37037037037037035,0.644729178800233,0.35527082119976705,-5.5,238.5,-110,-110
401810369,DraftKings,LAL -5.5,185,-225,2.85,1.4444444444444444,0.3508771929824561,0.6923076923076923,0.33635187580853815,0.6636481241914618,5.5,245.5,-110,-110
401810370,DraftKings,DAL -4.5,160,-192,2.6,1.5208333333333335,0.38461538461538464,0.6575342465753424,0.3690596562184025,0.6309403437815975,4.5,233.5,-105,-115
401810371,DraftKings,TOR -2.5,114,-135,2.1399999999999997,1.7407407407407407,0.4672897196261682,0.574468085106383,0.448558885283451,0.551441114716549,2.5,229.5,-115,-105
401810372,DraftKings,DET -7.5,-325,260,1.3076923076923077,3.6,0.7647058823529411,0.2777777777777778,0.7335423197492164,0.26645768025078365,-7.5,227.5,-120,100
401810373,DraftKings,PHI -16.5,-850,575,1.1176470588235294,6.75,0.8947368421052632,0.14814814814814814,0.8579439252336449,0.14205607476635507,-16.5,233.5,-110,-110
401810374,DraftKings,ATL -10.5,-440,340,1.2272727272727273,4.4,0.8148148148148148,0.22727272727272727,0.7819063004846527,0.2180936995153473,-10.5,246.5,-115,-105
401810375,DraftKings,BOS -10.5,-375,295,1.2666666666666666,3.95,0.7894736842105263,0.25316455696202533,0.7571884984025559,0.24281150159744413,-10.5,230.5,-105,-115
401810376,DraftKings,ORL -2.5,105,-125,2.05,1.8,0.4878048780487805,0.5555555555555556,0.4675324675324675,0.5324675324675325,2.5,220.5,-118,-102
401810377,DraftKings,NY -4.5,-205,170,1.4878048780487805,2.7,0.6721311475409836,0.37037037037037035,0.644729178800233,0.35527082119976705,-4.5,223.5,-118,-102
401810378,DraftKings,SA -8.5,-310,250,1.3225806451612903,3.5,0.7560975609756098,0.2857142857142857,0.725752508361204,0.274247491638796,-8.5,233.5,-115,-105
401810379,DraftKings,PHX -5.5,170,-205,2.7,1.4878048780487805,0.37037037037037035,0.6721311475409836,0.35527082119976705,0.644729178800233,5.5,231.5,-110,-110
401810380,DraftKings,OKC -19.5,-1100,700,1.0909090909090908,8.0,0.9166666666666666,0.125,0.8800000000000001,0.11999999999999988,-19.5,242.5,-110,-110
401810381,DraftKings,GS -6.5,-258,210,1.3875968992248062,3.1,0.7206703910614525,0.3225806451612903,0.690792883054068,0.30920711694593195,-6.5,228.5,-108,-112
401810382,DraftKings,HOU -7.5,220,-270,3.2,1.3703703703703702,0.3125,0.7297297297297297,0.299837925445705,0.700162074554295,7.5,222.5,-110,-110
401810383,DraftKings,CHA -4.5,-185,154,1.5405405405405406,2.54,0.6491228070175439,0.3937007874015748,0.6224665518611737,0.3775334481388263,-4.5,232.5,-112,-108
401810384,DraftKings,MIA -6.5,205,-250,3.05,1.4,0.32786885245901637,0.7142857142857143,0.31460674157303364,0.6853932584269664,6.5,237.5,100,-120
401810385,DraftKings,MIN -3.5,-148,124,1.6756756756756757,2.24,0.5967741935483871,0.44642857142857145,0.5720596355604638,0.4279403644395362,-3.5,239.5,-105,-115
401810386,DraftKings,DAL -5.5,160,-192,2.6,1.5208333333333335,0.38461538461538464,0.6575342465753424,0.3690596562184025,0.6309403437815975,5.5,243.5,-118,-102
401810387,DraftKings,BOS -9.5,-360,285,1.2777777777777777,3.85,0.782608695652174,0.2597402597402597,0.7508125677139762,0.2491874322860238,-9.5,223.5,-112,-108
401810388,DraftKings,PHI -3.5,130,-155,2.3,1.6451612903225805,0.43478260869565216,0.6078431372549019,0.4170073589533933,0.5829926410466066,3.5,226.5,-115,-105
401810389,DraftKings,NO -3.5,124,-148,2.24,1.6756756756756757,0.44642857142857145,0.5967741935483871,0.42794036443953615,0.5720596355604639,3.5,242.5,-115,-105
401810390,DraftKings,LAC -5.5,180,-218,2.8,1.4587155963302751,0.35714285714285715,0.6855345911949685,0.34252477380439467,0.6574752261956054,5.5,214.5,-105,-115
401810391,DraftKings,OKC -5.5,180,-218,2.8,1.4587155963302751,0.35714285714285715,0.6855345911949685,0.34252477380439467,0.6574752261956054,5.5,229.5,-105,-115
401810392,DraftKings,ATL -3.5,124,-148,2.24,1.6756756756756757,0.44642857142857145,0.5967741935483871,0.42794036443953615,0.5720596355604639,3.5,229.5,-115,-105
401810393,DraftKings,NY -1.5,-102,-118,1.9803921568627452,1.847457627118644,0.504950495049505,0.5412844036697247,0.4826358742837298,0.5173641257162702,1.5,229.5,-115,-105
401810394,DraftKings,GS -15.5,-800,550,1.125,6.5,0.8888888888888888,0.15384615384615385,0.8524590163934427,0.14754098360655732,-15.5,231.5,-102,-118
401810395,DraftKings,HOU -6.5,210,-258,3.1,1.3875968992248062,0.3225806451612903,0.7206703910614525,0.30920711694593195,0.690792883054068,6.5,222.5,-105,-115
401810396,DraftKings,LAL -3.5,-155,130,1.6451612903225805,2.3,0.6078431372549019,0.43478260869565216,0.5829926410466066,0.41700735895339336,-3.5,228.5,-105,-115
401810397,DraftKings,CLE -2.5,-142,120,1.704225352112676,2.2,0.5867768595041323,0.45454545454545453,0.5634920634920635,0.4365079365079365,-2.5,240.5,-112,-108
401810398,DraftKings,MIA -6.5,200,-245,3.0,1.4081632653061225,0.3333333333333333,0.7101449275362319,0.3194444444444444,0.6805555555555556,6.5,235.5,-112,-108
401810399,DraftKings,DET -1.5,-115,-105,1.8695652173913042,1.9523809523809523,0.5348837209302325,0.5121951219512195,0.5108342361863488,0.4891657638136512,-1.5,213.5,-105,-115
401810400,DraftKings,SA -1.5,-108,-112,1.925925925925926,1.8928571428571428,0.5192307692307693,0.5283018867924528,0.4956702459300312,0.5043297540699688,1.5,231.5,-115,-105
401810401,DraftKings,CHI -4.5,-175,145,1.5714285714285714,2.45,0.6363636363636364,0.40816326530612246,0.6092362344582594,0.39076376554174064,-4.5,233.5,-105,-115
401810402,DraftKings,CHA -6.5,170,-205,2.7,1.4878048780487805,0.37037037037037035,0.6721311475409836,0.35527082119976705,0.644729178800233,6.5,241.5,-118,-102
401810403,DraftKings,ORL -7.5,-258,210,1.3875968992248062,3.1,0.7206703910614525,0.3225806451612903,0.690792883054068,0.30920711694593195,-7.5,236.5,-108,-112
401810404,DraftKings,MEM -7.5,-265,215,1.3773584905660377,3.15,0.726027397260274,0.31746031746031744,0.6957699520733487,0.3042300479266513,-7.5,220.5,-115,-105
401810405,DraftKings,PHI -1.5,105,-125,2.05,1.8,0.4878048780487805,0.5555555555555556,0.4675324675324675,0.5324675324675325,1.5,219.5,-108,-112
401810406,DraftKings,NY -5.5,180,-218,2.8,1.4587155963302751,0.35714285714285715,0.6855345911949685,0.34252477380439467,0.6574752261956054,5.5,230.5,-108,-112
401810407,DraftKings,MIN -2.5,-142,120,1.704225352112676,2.2,0.5867768595041323,0.45454545454545453,0.5634920634920635,0.4365079365079365,-2.5,233.5,-108,-112
401810408,DraftKings,OKC -14.5,-800,550,1.125,6.5,0.8888888888888888,0.15384615384615385,0.8524590163934427,0.14754098360655732,-14.5,234.5,-118,-102
401810409,DraftKings,MIL -6.5,180,-218,2.8,1.4587155963302751,0.35714285714285715,0.6855345911949685,0.34252477380439467,0.6574752261956054,6.5,219.5,-115,-105
401810410,DraftKings,PHX -15.5,-900,600,1.1111111111111112,7.0,0.9,0.14285714285714285,0.863013698630137,0.136986301369863,-15.5,230.5,-102,-118
401810411,DraftKings,GS -7.5,-278,225,1.3597122302158273,3.25,0.7354497354497355,0.3076923076923077,0.705033164260632,0.294966835739368,-7.5,237.5,-105,-115
401810412,DraftKings,HOU -14.5,525,-750,6.25,1.1333333333333333,0.16,0.8823529411764706,0.15349887133182846,0.8465011286681715,14.5,223.5,-110,-110
401810413,DraftKings,CLE -13.5,-575,425,1.1739130434782608,5.25,0.8518518518518519,0.19047619047619047,0.817258883248731,0.18274111675126903,-13.5,249.5,-105,-115
401810414,DraftKings,BOS -5.5,170,-205,2.7,1.4878048780487805,0.37037037037037035,0.6721311475409836,0.35527082119976705,0.644729178800233,5.5,227.5,-112,-108
401810415,DraftKings,PHI -3.5,136,-162,2.3600000000000003,1.617283950617284,0.423728813559322,0.6183206106870229,0.4066302458405761,0.5933697541594238,3.5,221.5,-110,-110
401810416,DraftKings,DAL -3.5,-155,130,1.6451612903225805,2.3,0.6078431372549019,0.43478260869565216,0.5829926410466066,0.41700735895339336,-3.5,218.5,-105,-115
401810417,DraftKings,LAL -9.5,285,-360,3.85,1.2777777777777777,0.2597402597402597,0.782608695652174,0.2491874322860238,0.7508125677139762,9.5,231.5,-112,-108
401810418,DraftKings,LAC -4.5,-192,160,1.5208333333333335,2.6,0.6575342465753424,0.38461538461538464,0.6309403437815976,0.3690596562184024,-4.5,222.5,-118,-102
401810419,DraftKings,MIA -1.5,-122,102,1.819672131147541,2.02,0.5495495495495496,0.49504950495049505,0.5260865852617197,0.4739134147382803,-1.5,232.5,-115,-105
401810420,DraftKings,HOU -12.5,-550,410,1.1818181818181819,5.1,0.8461538461538461,0.19607843137254902,0.8118668596237336,0.18813314037626638,-12.5,224.5,-108,-112
401810421,DraftKings,MIL -1.5,-130,110,1.7692307692307692,2.1,0.5652173913043478,0.47619047619047616,0.5427435387673957,0.4572564612326043,-1.5,229.5,-115,-105
401810422,DraftKings,DEN -2.5,114,-135,2.1399999999999997,1.7407407407407407,0.4672897196261682,0.574468085106383,0.448558885283451,0.551441114716549,2.5,234.5,-112,-108
