game_date,home_team,away_team,home_odds,away_odds,home_score,away_score,home_win,season,source_query,source,market_home_raw_prob,market_away_raw_prob,market_home_no_vig_prob,home_decimal_odds,away_decimal_odds
2022-11-05,CGY,NJD,-171,144,3,4,0,20222023,New Jersey Devils highest moneyline 2022-23,statmuse,0.6309963099630996,0.4098360655737705,0.6062420086016507,1.5847953216374269,2.44
2022-11-05,EDM,DAL,-162,137,2,6,0,20222023,Dallas Stars highest moneyline 2022-23,statmuse,0.6183206106870229,0.4219409282700422,0.5943895717868533,1.617283950617284,2.37
2022-11-05,MTL,VGK,173,-210,4,6,0,20222023,Vegas Golden Knights lowest moneyline 2022-23,statmuse,0.3663003663003663,0.6774193548387096,0.3509566398732028,2.73,1.4761904761904763
2022-11-05,OTT,PHI,-185,155,1,2,0,20222023,Ottawa Senators lowest moneyline 2022-23,statmuse,0.6491228070175439,0.39215686274509803,0.6233894945490586,1.5405405405405406,2.55
2022-11-05,PIT,SEA,-197,164,2,3,0,20222023,Pittsburgh Penguins lowest moneyline 2022-23,statmuse,0.6632996632996633,0.3787878787878788,0.6365105008077545,1.5076142131979695,2.6399999999999997
2022-11-05,SJS,ANA,-144,122,4,5,0,20222023,Anaheim Ducks lowest moneyline 2022-23,statmuse,0.5901639344262295,0.45045045045045046,0.5671302866874822,1.6944444444444444,2.2199999999999998
2022-11-05,TBL,BUF,-250,202,5,3,1,20222023,Buffalo Sabres highest moneyline 2022-23,statmuse,0.7142857142857143,0.33112582781456956,0.6832579185520362,1.4,3.02
2022-11-05,TOR,BOS,-132,111,2,1,1,20222023,Boston Bruins highest moneyline 2022-23,statmuse,0.5689655172413793,0.47393364928909953,0.5455613883883099,1.7575757575757576,2.1100000000000003
2022-11-05,VAN,NSH,-118,-102,3,4,0,20222023,Vancouver Canucks lowest moneyline 2022-23,statmuse,0.5412844036697247,0.504950495049505,0.5173641257162701,1.847457627118644,1.9803921568627452
2022-11-05,WPG,CHI,-232,190,4,0,1,20222023,Winnipeg Jets lowest moneyline 2022-23,statmuse,0.6987951807228916,0.3448275862068966,0.6695859872611465,1.4310344827586206,2.9
2022-11-05,WSH,ARI,-296,238,2,3,0,20222023,Washington Capitals lowest moneyline 2022-23,statmuse,0.7474747474747475,0.2958579881656805,0.716429880843263,1.3378378378378377,3.38
2022-11-06,CAR,TOR,-169,141,1,3,0,20222023,Toronto Maple Leafs highest moneyline 2022-23,statmuse,0.6282527881040892,0.4149377593360996,0.6022416418991853,1.5917159763313609,2.41
2022-11-06,NYR,DET,-233,190,2,3,0,20222023,Detroit Red Wings highest moneyline 2022-23,statmuse,0.6996996996996997,0.3448275862068966,0.6698721126202043,1.4291845493562232,2.9
2022-11-07,BOS,STL,-209,172,3,1,1,20222023,St. Louis Blues highest moneyline 2022-23,statmuse,0.6763754045307443,0.36764705882352944,0.6478552217714364,1.4784688995215312,2.7199999999999998
2022-11-07,NYI,CGY,104,-124,4,3,1,20222023,Calgary Flames highest moneyline 2022-23,statmuse,0.49019607843137253,0.5535714285714286,0.46964106004696404,2.04,1.8064516129032258
2022-11-07,WSH,EDM,140,-167,5,4,1,20222023,Washington Capitals highest moneyline 2022-23,statmuse,0.4166666666666667,0.6254681647940075,0.3998203054806828,2.4,1.5988023952095807
2022-11-08,BUF,ARI,-238,194,1,4,0,20222023,Buffalo Sabres lowest moneyline 2022-23,statmuse,0.7041420118343196,0.3401360544217687,0.6742859345488186,1.4201680672268908,2.94
2022-11-08,DET,MTL,-164,139,2,3,0,20222023,Detroit Red Wings lowest moneyline 2022-23,statmuse,0.6212121212121212,0.41841004184100417,0.5975364351484848,1.6097560975609757,2.3899999999999997
2022-11-08,LAK,MIN,-116,-105,1,0,1,20222023,Minnesota Wild highest moneyline 2022-23,statmuse,0.5370370370370371,0.5121951219512195,0.5118381403357727,1.8620689655172413,1.9523809523809523
2022-11-08,NJD,CGY,-142,120,3,2,1,20222023,Calgary Flames highest moneyline 2022-23,statmuse,0.5867768595041323,0.45454545454545453,0.5634920634920635,1.704225352112676,2.2
2022-11-08,NYR,NYI,-174,145,3,4,0,20222023,New York Islanders highest moneyline 2022-23,statmuse,0.635036496350365,0.40816326530612246,0.6087391118092246,1.5747126436781609,2.45
2022-11-08,PHI,STL,112,-134,5,1,1,20222023,Philadelphia Flyers lowest moneyline 2022-23,statmuse,0.4716981132075472,0.5726495726495726,0.45166769610870916,2.12,1.7462686567164178
2022-11-08,TBL,EDM,-172,143,2,3,0,20222023,Edmonton Oilers highest moneyline 2022-23,statmuse,0.6323529411764706,0.411522633744856,0.6057742477824802,1.5813953488372094,2.4299999999999997
2022-11-08,TOR,VGK,-118,-102,3,4,0,20222023,Toronto Maple Leafs highest moneyline 2022-23,statmuse,0.5412844036697247,0.504950495049505,0.5173641257162701,1.847457627118644,1.9803921568627452
2022-11-09,ANA,MIN,136,-162,1,4,0,20222023,Anaheim Ducks lowest moneyline 2022-23,statmuse,0.423728813559322,0.6183206106870229,0.4066302458405761,2.3600000000000003,1.617283950617284
2022-11-09,FLA,CAR,-103,-117,3,0,1,20222023,Carolina Hurricanes highest moneyline 2022-23,statmuse,0.5073891625615764,0.5391705069124424,0.48481627695110846,1.970873786407767,1.8547008547008548
2022-11-09,MTL,VAN,142,-171,5,2,1,20222023,Montreal Canadiens lowest moneyline 2022-23,statmuse,0.4132231404958678,0.6309963099630996,0.3957244239362168,2.42,1.5847953216374269
2022-11-10,BOS,CGY,-198,163,3,1,1,20222023,Calgary Flames highest moneyline 2022-23,statmuse,0.6644295302013423,0.38022813688212925,0.6360260888682611,1.5050505050505052,2.63
2022-11-10,CAR,EDM,-143,121,7,2,1,20222023,Edmonton Oilers highest moneyline 2022-23,statmuse,0.588477366255144,0.45248868778280543,0.5653184981128025,1.6993006993006992,2.21
2022-11-10,CBJ,PHI,-109,-111,5,2,1,20222023,Columbus Blue Jackets lowest moneyline 2022-23,statmuse,0.5215311004784688,0.5260663507109005,0.4978354041300489,1.9174311926605505,1.900900900900901
2022-11-10,COL,NSH,-197,161,5,3,1,20222023,Nashville Predators highest moneyline 2022-23,statmuse,0.6632996632996633,0.3831417624521073,0.6338621990458227,1.5076142131979695,2.6100000000000003
2022-11-10,LAK,CHI,-279,227,2,1,1,20222023,Los Angeles Kings lowest moneyline 2022-23,statmuse,0.7361477572559367,0.3058103975535168,0.7065041468873179,1.3584229390681004,3.27
2022-11-10,NJD,OTT,-187,156,4,3,1,20222023,New Jersey Devils lowest moneyline 2022-23,statmuse,0.6515679442508711,0.390625,0.6251893642584757,1.53475935828877,2.56
2022-11-10,NYI,ARI,-289,234,0,2,0,20222023,New York Islanders lowest moneyline 2022-23,statmuse,0.7429305912596401,0.2994011976047904,0.7127582591230635,1.3460207612456747,3.34
2022-11-10,STL,SJS,-173,143,5,3,1,20222023,St. Louis Blues lowest moneyline 2022-23,statmuse,0.6336996336996337,0.411522633744856,0.6062821788603816,1.5780346820809248,2.4299999999999997
2022-11-11,DAL,SJS,-240,195,4,5,0,20222023,Dallas Stars lowest moneyline 2022-23,statmuse,0.7058823529411765,0.3389830508474576,0.6755725190839694,1.4166666666666667,2.95
2022-11-11,TOR,PIT,-151,127,2,4,0,20222023,Pittsburgh Penguins highest moneyline 2022-23,statmuse,0.601593625498008,0.44052863436123346,0.5772773969718915,1.6622516556291391,2.27
2022-11-12,ANA,CHI,-139,117,2,3,0,20222023,Anaheim Ducks lowest moneyline 2022-23,statmuse,0.5815899581589958,0.4608294930875576,0.5579231637164049,1.7194244604316546,2.17
2022-11-12,BUF,BOS,153,-182,1,3,0,20222023,Buffalo Sabres highest moneyline 2022-23,statmuse,0.3952569169960474,0.6453900709219859,0.3798184413975163,2.5300000000000002,1.5494505494505495
2022-11-12,CGY,WPG,-168,140,3,2,1,20222023,Winnipeg Jets highest moneyline 2022-23,statmuse,0.6268656716417911,0.4166666666666667,0.600715137067938,1.5952380952380953,2.4
2022-11-12,COL,CAR,-122,101,4,1,1,20222023,Carolina Hurricanes highest moneyline 2022-23,statmuse,0.5495495495495496,0.4975124378109453,0.524849107486837,1.819672131147541,2.01
2022-11-12,FLA,EDM,-173,144,2,4,0,20222023,Edmonton Oilers highest moneyline 2022-23,statmuse,0.6336996336996337,0.4098360655737705,0.6072620554724364,1.5780346820809248,2.44
2022-11-12,LAK,DET,-218,179,4,3,1,20222023,Detroit Red Wings highest moneyline 2022-23,statmuse,0.6855345911949685,0.35842293906810035,0.6566690419122887,1.4587155963302751,2.79
2022-11-12,MTL,PIT,142,-170,5,4,1,20222023,Montreal Canadiens lowest moneyline 2022-23,statmuse,0.4132231404958678,0.6296296296296297,0.3962430290578221,2.42,1.5882352941176472
2022-11-12,NJD,ARI,-298,239,4,2,1,20222023,New Jersey Devils lowest moneyline 2022-23,statmuse,0.7487437185929648,0.2949852507374631,0.7173737058130122,1.3355704697986577,3.39
2022-11-12,NYI,CBJ,-253,206,4,3,1,20222023,New York Islanders lowest moneyline 2022-23,statmuse,0.71671388101983,0.32679738562091504,0.6868290778757608,1.3952569169960474,3.06
2022-11-12,PHI,OTT,106,-126,1,4,0,20222023,Ottawa Senators lowest moneyline 2022-23,statmuse,0.4854368932038835,0.5575221238938053,0.4654419639179504,2.06,1.7936507936507935
2022-11-12,VGK,STL,-205,170,2,3,0,20222023,St. Louis Blues highest moneyline 2022-23,statmuse,0.6721311475409836,0.37037037037037035,0.644729178800233,1.4878048780487805,2.7
2022-11-13,BOS,VAN,-233,190,5,2,1,20222023,Vancouver Canucks highest moneyline 2022-23,statmuse,0.6996996996996997,0.3448275862068966,0.6698721126202043,1.4291845493562232,2.9
2022-11-13,MIN,SJS,-211,174,2,3,0,20222023,Minnesota Wild lowest moneyline 2022-23,statmuse,0.6784565916398714,0.36496350364963503,0.6502238117731741,1.4739336492890995,2.74
2022-11-13,NYR,ARI,-382,297,4,1,1,20222023,Arizona Coyotes highest moneyline 2022-23,statmuse,0.7925311203319502,0.2518891687657431,0.7588239414772784,1.2617801047120418,3.97
2022-11-13,SEA,WPG,-165,138,2,3,0,20222023,Seattle Kraken lowest moneyline 2022-23,statmuse,0.6226415094339622,0.42016806722689076,0.5970807358978257,1.606060606060606,2.38
2022-11-13,TBL,WSH,-184,154,6,3,1,20222023,Washington Capitals highest moneyline 2022-23,statmuse,0.647887323943662,0.3937007874015748,0.6220187393526406,1.5434782608695652,2.54
2022-11-14,CGY,LAK,-172,145,6,5,1,20222023,Los Angeles Kings highest moneyline 2022-23,statmuse,0.6323529411764706,0.40816326530612246,0.6077300259590424,1.5813953488372094,2.45
2022-11-14,CHI,CAR,195,-240,0,3,0,20222023,Carolina Hurricanes lowest moneyline 2022-23,statmuse,0.3389830508474576,0.7058823529411765,0.32442748091603046,2.95,1.4166666666666667
2022-11-14,COL,STL,-196,161,2,3,0,20222023,St. Louis Blues highest moneyline 2022-23,statmuse,0.6621621621621622,0.3831417624521073,0.6334637673980881,1.510204081632653,2.6100000000000003
2022-11-15,ANA,DET,-101,-120,3,2,1,20222023,Anaheim Ducks lowest moneyline 2022-23,statmuse,0.5024875621890548,0.5454545454545454,0.47949935261113513,1.99009900990099,1.8333333333333335
2022-11-15,BUF,VAN,-111,-109,4,5,0,20222023,Buffalo Sabres lowest moneyline 2022-23,statmuse,0.5260663507109005,0.5215311004784688,0.5021645958699511,1.900900900900901,1.9174311926605505
2022-11-15,CBJ,PHI,-104,-116,5,4,1,20222023,Columbus Blue Jackets lowest moneyline 2022-23,statmuse,0.5098039215686274,0.5370370370370371,0.48699271592091564,1.9615384615384617,1.8620689655172413
2022-11-15,FLA,WSH,-204,168,5,2,1,20222023,Florida Panthers lowest moneyline 2022-23,statmuse,0.6710526315789473,0.373134328358209,0.6426556328756818,1.4901960784313726,2.6799999999999997
2022-11-15,MTL,NJD,159,-191,1,5,0,20222023,New Jersey Devils lowest moneyline 2022-23,statmuse,0.3861003861003861,0.6563573883161512,0.3703750843207881,2.59,1.5235602094240837
2022-11-15,PIT,TOR,-106,-115,2,5,0,20222023,Pittsburgh Penguins highest moneyline 2022-23,statmuse,0.5145631067961165,0.5348837209302325,0.4903184165232359,1.9433962264150944,1.8695652173913042
2022-11-15,TBL,DAL,-133,112,5,4,1,20222023,Dallas Stars highest moneyline 2022-23,statmuse,0.5708154506437768,0.4716981132075472,0.5475376728289576,1.7518796992481203,2.12
2022-11-15,VGK,SJS,-272,222,2,5,0,20222023,San Jose Sharks highest moneyline 2022-23,statmuse,0.7311827956989247,0.3105590062111801,0.701884857032953,1.3676470588235294,3.22
2022-11-16,CHI,STL,151,-177,2,5,0,20222023,Chicago Blackhawks lowest moneyline 2022-23,statmuse,0.398406374501992,0.6389891696750902,0.3840448098492936,2.51,1.5649717514124295
2022-11-16,OTT,BUF,-165,141,4,1,1,20222023,Ottawa Senators lowest moneyline 2022-23,statmuse,0.6226415094339622,0.4149377593360996,0.6000905455368596,1.606060606060606,2.41
2022-11-17,BOS,PHI,-356,280,4,1,1,20222023,Boston Bruins lowest moneyline 2022-23,statmuse,0.7807017543859649,0.2631578947368421,0.7478991596638656,1.2808988764044944,3.8
2022-11-17,CAR,COL,-135,115,2,3,0,20222023,Colorado Avalanche highest moneyline 2022-23,statmuse,0.574468085106383,0.46511627906976744,0.552594002855783,1.7407407407407407,2.15
2022-11-17,CBJ,MTL,-114,-106,6,4,1,20222023,Columbus Blue Jackets lowest moneyline 2022-23,statmuse,0.5327102803738317,0.5145631067961165,0.5086640097036909,1.8771929824561404,1.9433962264150944
2022-11-17,FLA,DAL,-170,145,4,6,0,20222023,Dallas Stars highest moneyline 2022-23,statmuse,0.6296296296296297,0.40816326530612246,0.6067006554989074,1.5882352941176472,2.45
2022-11-17,SJS,DET,-125,105,4,7,0,20222023,San Jose Sharks lowest moneyline 2022-23,statmuse,0.5555555555555556,0.4878048780487805,0.5324675324675325,1.8,2.05
2022-11-17,TBL,CGY,-125,105,4,1,1,20222023,Calgary Flames highest moneyline 2022-23,statmuse,0.5555555555555556,0.4878048780487805,0.5324675324675325,1.8,2.05
2022-11-17,TOR,NJD,-143,122,2,3,0,20222023,New Jersey Devils highest moneyline 2022-23,statmuse,0.588477366255144,0.45045045045045046,0.5664275773471791,1.6993006993006992,2.2199999999999998
2022-11-17,VGK,ARI,-406,317,4,1,1,20222023,Arizona Coyotes highest moneyline 2022-23,statmuse,0.8023715415019763,0.23980815347721823,0.7698974997953634,1.2463054187192117,4.17
2022-11-17,WPG,ANA,-220,181,3,2,1,20222023,Winnipeg Jets lowest moneyline 2022-23,statmuse,0.6875,0.35587188612099646,0.6589213387337455,1.4545454545454546,2.81
2022-11-19,BOS,CHI,-478,362,6,1,1,20222023,Boston Bruins lowest moneyline 2022-23,statmuse,0.8269896193771626,0.21645021645021645,0.7925609038315221,1.209205020920502,4.62
2022-11-19,CBJ,DET,117,-138,1,6,0,20222023,Columbus Blue Jackets lowest moneyline 2022-23,statmuse,0.4608294930875576,0.5798319327731093,0.44282365199270646,2.17,1.7246376811594204
2022-11-19,DAL,NYI,-156,134,5,2,1,20222023,New York Islanders highest moneyline 2022-23,statmuse,0.609375,0.42735042735042733,0.5877882262012109,1.641025641025641,2.34
2022-11-19,EDM,VGK,-104,-116,4,3,1,20222023,Edmonton Oilers highest moneyline 2022-23,statmuse,0.5098039215686274,0.5370370370370371,0.48699271592091564,1.9615384615384617,1.8620689655172413
2022-11-19,FLA,CGY,-138,117,4,5,0,20222023,Calgary Flames highest moneyline 2022-23,statmuse,0.5798319327731093,0.4608294930875576,0.5571763480072937,1.7246376811594204,2.17
2022-11-19,MIN,CAR,106,-127,2,1,1,20222023,Minnesota Wild highest moneyline 2022-23,statmuse,0.4854368932038835,0.5594713656387665,0.4645736973517253,2.06,1.7874015748031495
2022-11-19,MTL,PHI,-133,110,5,4,1,20222023,Montreal Canadiens lowest moneyline 2022-23,statmuse,0.5708154506437768,0.47619047619047616,0.5451883661916846,1.7518796992481203,2.1
2022-11-19,SJS,NYR,147,-173,1,2,0,20222023,New York Rangers lowest moneyline 2022-23,statmuse,0.4048582995951417,0.6336996336996337,0.38982736216818265,2.4699999999999998,1.5780346820809248
2022-11-19,STL,ANA,-190,160,6,2,1,20222023,St. Louis Blues lowest moneyline 2022-23,statmuse,0.6551724137931034,0.38461538461538464,0.6301020408163266,1.526315789473684,2.6
2022-11-19,TOR,BUF,-295,238,5,2,1,20222023,Buffalo Sabres highest moneyline 2022-23,statmuse,0.7468354430379747,0.2958579881656805,0.7162560160907981,1.3389830508474576,3.38
2022-11-20,CBJ,FLA,218,-265,5,3,1,20222023,Florida Panthers lowest moneyline 2022-23,statmuse,0.31446540880503143,0.726027397260274,0.3022273743479341,3.18,1.3773584905660377
2022-11-20,CHI,PIT,193,-233,3,5,0,20222023,Pittsburgh Penguins lowest moneyline 2022-23,statmuse,0.3412969283276451,0.6996996996996997,0.3278559402967441,2.9299999999999997,1.4291845493562232
2022-11-21,DAL,COL,-117,-103,2,3,0,20222023,Colorado Avalanche highest moneyline 2022-23,statmuse,0.5391705069124424,0.5073891625615764,0.5151837230488916,1.8547008547008548,1.970873786407767
2022-11-21,NJD,EDM,-152,130,5,2,1,20222023,Edmonton Oilers highest moneyline 2022-23,statmuse,0.6031746031746031,0.43478260869565216,0.5811170212765957,1.6578947368421053,2.3
2022-11-21,NSH,ARI,-258,211,4,3,1,20222023,Nashville Predators lowest moneyline 2022-23,statmuse,0.7206703910614525,0.3215434083601286,0.6914803771178406,1.3875968992248062,3.11
2022-11-21,PHI,CGY,186,-227,2,5,0,20222023,Calgary Flames lowest moneyline 2022-23,statmuse,0.34965034965034963,0.6941896024464832,0.3349654790928274,2.8600000000000003,1.4405286343612334
2022-11-21,SJS,OTT,-107,-112,5,1,1,20222023,San Jose Sharks lowest moneyline 2022-23,statmuse,0.5169082125603864,0.5283018867924528,0.49454957704717883,1.9345794392523366,1.8928571428571428
2022-11-21,STL,ANA,-210,175,3,1,1,20222023,St. Louis Blues lowest moneyline 2022-23,statmuse,0.6774193548387096,0.36363636363636365,0.6507042253521127,1.4761904761904763,2.75
2022-11-21,TBL,BOS,-112,-107,3,5,0,20222023,Boston Bruins highest moneyline 2022-23,statmuse,0.5283018867924528,0.5169082125603864,0.5054504229528212,1.8928571428571428,1.9345794392523366
2022-11-21,TOR,NYI,-173,147,2,3,0,20222023,New York Islanders highest moneyline 2022-23,statmuse,0.6336996336996337,0.4048582995951417,0.6101726378318173,1.5780346820809248,2.4699999999999998
2022-11-21,WPG,CAR,146,-171,4,3,1,20222023,Winnipeg Jets highest moneyline 2022-23,statmuse,0.4065040650406504,0.6309963099630996,0.3918110054072811,2.46,1.5847953216374269
2022-11-22,MTL,BUF,-109,-111,2,7,0,20222023,Buffalo Sabres lowest moneyline 2022-23,statmuse,0.5215311004784688,0.5260663507109005,0.4978354041300489,1.9174311926605505,1.900900900900901
2022-11-23,ANA,NYR,136,-158,3,2,1,20222023,Anaheim Ducks lowest moneyline 2022-23,statmuse,0.423728813559322,0.6124031007751938,0.40895257418209485,2.3600000000000003,1.6329113924050633
2022-11-23,BUF,STL,121,-141,6,2,1,20222023,St. Louis Blues lowest moneyline 2022-23,statmuse,0.45248868778280543,0.5850622406639004,0.4361122672409113,2.21,1.7092198581560285
2022-11-23,CAR,ARI,-379,298,0,4,0,20222023,Arizona Coyotes highest moneyline 2022-23,statmuse,0.791231732776618,0.25125628140703515,0.7589840094192472,1.2638522427440633,3.98
2022-11-23,CBJ,MTL,-126,106,1,3,0,20222023,Columbus Blue Jackets lowest moneyline 2022-23,statmuse,0.5575221238938053,0.4854368932038835,0.5345580360820495,1.7936507936507935,2.06
2022-11-23,COL,VAN,-200,168,3,4,0,20222023,Vancouver Canucks highest moneyline 2022-23,statmuse,0.6666666666666666,0.373134328358209,0.6411483253588516,1.5,2.6799999999999997
2022-11-23,DAL,CHI,-317,251,6,4,1,20222023,Chicago Blackhawks highest moneyline 2022-23,statmuse,0.7601918465227818,0.2849002849002849,0.7273921826276255,1.3154574132492114,3.51
2022-11-23,DET,NSH,-130,110,3,0,1,20222023,Detroit Red Wings lowest moneyline 2022-23,statmuse,0.5652173913043478,0.47619047619047616,0.5427435387673957,1.7692307692307692,2.1
2022-11-23,FLA,BOS,-116,-104,5,2,1,20222023,Boston Bruins highest moneyline 2022-23,statmuse,0.5370370370370371,0.5098039215686274,0.5130072840790842,1.8620689655172413,1.9615384615384617
2022-11-23,MIN,WPG,-157,135,6,1,1,20222023,Winnipeg Jets highest moneyline 2022-23,statmuse,0.6108949416342413,0.425531914893617,0.5894240754053839,1.6369426751592355,2.35
2022-11-23,NJD,TOR,-135,115,1,2,0,20222023,Toronto Maple Leafs highest moneyline 2022-23,statmuse,0.574468085106383,0.46511627906976744,0.552594002855783,1.7407407407407407,2.15
2022-11-23,NYI,EDM,-123,102,3,0,1,20222023,Edmonton Oilers highest moneyline 2022-23,statmuse,0.5515695067264574,0.49504950495049505,0.5270012302210156,1.8130081300813008,2.02
2022-11-23,PIT,CGY,-125,105,2,1,1,20222023,Calgary Flames highest moneyline 2022-23,statmuse,0.5555555555555556,0.4878048780487805,0.5324675324675325,1.8,2.05
2022-11-23,SEA,SJS,-179,153,8,5,1,20222023,Seattle Kraken lowest moneyline 2022-23,statmuse,0.6415770609318996,0.3952569169960474,0.6187847568557258,1.558659217877095,2.5300000000000002
